Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 02:50:50.691922,23.96875,26.328125,+7.1139702E+00,     7.1147287 
2020-07-04 02:51:48.854045,23.9609375,26.328125,+7.1139679E+00,     7.1147286 
2020-07-04 02:52:46.914703,23.9609375,26.3359375,+7.1139711E+00,     7.1147259 
2020-07-04 02:53:44.976687,23.9609375,26.3359375,+7.1139710E+00,     7.1147269 
2020-07-04 02:54:43.138471,23.953125,26.3359375,+7.1139743E+00,     7.1147242 
2020-07-04 02:55:41.199192,23.953125,26.34375,+7.1139655E+00,     7.1147236 
2020-07-04 02:56:39.362775,23.9453125,26.3359375,+7.1139646E+00,     7.1147237 
2020-07-04 02:57:37.423827,23.9453125,26.34375,+7.1139608E+00,     7.1147214 
2020-07-04 02:58:35.587250,23.9453125,26.34375,+7.1139609E+00,     7.1147220 
2020-07-04 02:59:33.748323,23.9453125,26.34375,+7.1139672E+00,     7.1147227 
2020-07-04 03:00:32.007155,23.9375,26.34375,+7.1139679E+00,     7.1147198 
2020-07-04 03:01:30.231548,23.9453125,26.34375,+7.1139767E+00,     7.1147242 
2020-07-04 03:02:28.560393,23.9453125,26.34375,+7.1139667E+00,     7.1147239 
2020-07-04 03:03:26.722778,23.9375,26.3515625,+7.1139700E+00,     7.1147221 
2020-07-04 03:04:24.886692,23.9375,26.3515625,+7.1139727E+00,     7.1147239 
2020-07-04 03:05:23.049834,23.9375,26.359375,+7.1139713E+00,     7.1147245 
2020-07-04 03:06:21.212544,23.9375,26.3515625,+7.1139648E+00,     7.1147229 
2020-07-04 03:07:19.376796,23.9375,26.359375,+7.1139771E+00,     7.1147243 
2020-07-04 03:08:17.436453,23.9375,26.359375,+7.1139705E+00,     7.1147260 
2020-07-04 03:09:15.497131,23.9375,26.359375,+7.1139676E+00,     7.1147273 
2020-07-04 03:10:13.558289,23.9375,26.359375,+7.1139749E+00,     7.1147267 
2020-07-04 03:11:11.720790,23.9296875,26.3671875,+7.1139781E+00,     7.1147254 
2020-07-04 03:12:09.781998,23.9296875,26.359375,+7.1139678E+00,     7.1147258 
2020-07-04 03:13:07.842810,23.921875,26.3671875,+7.1139686E+00,     7.1147274 
2020-07-04 03:14:05.903690,23.921875,26.359375,+7.1139739E+00,     7.1147292 
2020-07-04 03:15:03.964545,23.9296875,26.359375,+7.1139698E+00,     7.1147277 
2020-07-04 03:16:02.127418,23.921875,26.359375,+7.1139795E+00,     7.1147284 
2020-07-04 03:17:00.188324,23.9296875,26.359375,+7.1139723E+00,     7.1147321 
2020-07-04 03:17:58.249160,23.9296875,26.3671875,+7.1139671E+00,     7.1147316 
2020-07-04 03:18:56.310616,23.921875,26.3671875,+7.1139783E+00,     7.1147311 
2020-07-04 03:19:54.354621,23.9296875,26.3671875,+7.1139813E+00,     7.1147312 
2020-07-04 03:20:52.534005,23.921875,26.3671875,+7.1139688E+00,     7.1147298 
2020-07-04 03:21:50.594589,23.9140625,26.3671875,+7.1139785E+00,     7.1147314 
2020-07-04 03:22:48.654712,23.921875,26.3671875,+7.1139727E+00,     7.1147281 
2020-07-04 03:23:46.716049,23.921875,26.3671875,+7.1139752E+00,     7.1147276 
2020-07-04 03:24:44.982647,23.9140625,26.3671875,+7.1139728E+00,     7.1147274 
2020-07-04 03:25:43.044923,23.9140625,26.359375,+7.1139739E+00,     7.1147288 
2020-07-04 03:26:41.105728,23.9140625,26.3671875,+7.1139753E+00,     7.1147289 
2020-07-04 03:27:39.167031,23.9140625,26.3671875,+7.1139751E+00,     7.1147288 
2020-07-04 03:28:37.226037,23.9140625,26.375,+7.1139748E+00,     7.1147283 
2020-07-04 03:29:35.392570,23.9140625,26.3671875,+7.1139701E+00,     7.1147297 
