time,3458B_volt
1721718236.8879485,-1.136184533e-05
1721718244.928264,-1.130320355e-05
1721718252.9688692,-1.131786399e-05
1721718261.009401,-1.122990132e-05
1721718269.0498817,-1.121524087e-05
1721718277.0902514,-1.122990132e-05
1721718285.130386,-1.118591998e-05
1721718293.1708524,-1.134718488e-05
1721718301.211382,-1.133252444e-05
1721718309.2519696,-1.12885431e-05
1721718317.292509,-1.114193865e-05
1721718325.332756,-1.130320355e-05
1721718333.3732996,-1.140582667e-05
1721718341.413979,-1.115659909e-05
1721718349.454432,-1.143514756e-05
1721718357.49489,-1.139116622e-05
1721718365.535593,-1.137650577e-05
1721718373.576081,-1.137650577e-05
1721718381.6167192,-1.133252444e-05
1721718389.6569138,-1.130320355e-05
1721718397.6973443,-1.130320355e-05
1721718405.7378666,-1.139116622e-05
1721718413.7783446,-1.147912889e-05
1721718421.818936,-1.134718488e-05
1721718429.8594666,-1.142048711e-05
1721718437.9000366,-1.139116622e-05
1721718445.9405377,-1.122990132e-05
1721718453.9810107,-1.136184533e-05
1721718462.0213678,-1.131786399e-05
1721718470.0619066,-1.114193865e-05
1721718478.1026177,-1.12885431e-05
1721718486.1429226,-1.130320355e-05
1721718494.1835272,-1.117125954e-05
1721718502.2239413,-1.103931553e-05
1721718510.264317,-1.115659909e-05
1721718518.3049273,-1.122990132e-05
1721718526.3453443,-1.120058043e-05
1721718534.3861442,-1.111261775e-05
1721718542.4266877,-1.111261775e-05
1721718550.4673762,-1.11272782e-05
1721718558.5081706,-1.115659909e-05
1721718566.5487711,-1.109795731e-05
1721718574.589233,-1.106863642e-05
1721718582.6294987,-1.105397597e-05
1721718590.6699777,-1.121524087e-05
1721718598.7104585,-1.114193865e-05
1721718606.7508407,-1.117125954e-05
1721718614.7917333,-1.111261775e-05
1721718622.8321702,-1.111261775e-05
1721718630.872759,-1.111261775e-05
1721718638.9133904,-1.114193865e-05
1721718646.9537342,-1.100999464e-05
1721718654.9943328,-1.109795731e-05
1721718663.0347638,-1.111261775e-05
1721718671.075136,-1.105397597e-05
1721718679.115709,-1.106863642e-05
1721718687.1563816,-1.111261775e-05
1721718695.196859,-1.098067374e-05
1721718703.2373047,-1.106863642e-05
1721718711.2779675,-1.111261775e-05
1721718719.3182986,-1.120058043e-05
1721718727.3587315,-1.121524087e-05
1721718735.399161,-1.108329686e-05
1721718743.4397554,-1.11272782e-05
1721718751.4802012,-1.117125954e-05
1721718759.5205545,-1.103931553e-05
1721718767.5609527,-1.105397597e-05
1721718775.601359,-1.118591998e-05
1721718783.6419587,-1.09660133e-05
1721718791.6825817,-1.109795731e-05
1721718799.723156,-1.103931553e-05
1721718807.7636385,-1.099533419e-05
1721718815.804126,-1.111261775e-05
1721718823.8449223,-1.115659909e-05
1721718831.8853853,-1.09660133e-05
1721718839.925845,-1.102465508e-05
1721718847.9664648,-1.099533419e-05
1721718856.0069988,-1.095135285e-05
1721718864.047417,-1.105397597e-05
1721718872.0877073,-1.09660133e-05
1721718880.1281314,-1.109795731e-05
1721718888.1685488,-1.105397597e-05
1721718896.2091317,-1.111261775e-05
1721718904.2494543,-1.098067374e-05
1721718912.2898057,-1.118591998e-05
1721718920.3302083,-1.115659909e-05
1721718928.370665,-1.117125954e-05
1721718936.4113286,-1.11272782e-05
1721718944.4516883,-1.103931553e-05
1721718952.4920783,-1.122990132e-05
1721718960.5326812,-1.124456176e-05
1721718968.5733497,-1.103931553e-05
1721718976.6136374,-1.120058043e-05
1721718984.654347,-1.099533419e-05
1721718992.6948025,-1.106863642e-05
1721719000.73542,-1.109795731e-05
1721719008.7758002,-1.117125954e-05
1721719016.816021,-1.131786399e-05
1721719024.856609,-1.11272782e-05
1721719032.8972821,-1.124456176e-05
1721719040.9375298,-1.121524087e-05
1721719048.9781215,-1.125922221e-05
1721719057.0189776,-1.115659909e-05
1721719065.0593326,-1.106863642e-05
1721719073.0998585,-1.111261775e-05
1721719081.140544,-1.115659909e-05
1721719089.1810648,-1.111261775e-05
1721719097.2216556,-1.108329686e-05
1721719105.2621636,-1.099533419e-05
1721719113.30254,-1.100999464e-05
1721719121.3429775,-1.093669241e-05
1721719129.3833368,-1.121524087e-05
1721719137.4238658,-1.103931553e-05
1721719145.4644303,-1.099533419e-05
1721719153.504944,-1.102465508e-05
1721719161.5452898,-1.105397597e-05
1721719169.5857985,-1.099533419e-05
1721719177.6259866,-1.090737152e-05
1721719185.666432,-1.099533419e-05
1721719193.7069738,-1.102465508e-05
1721719201.7472138,-1.089271107e-05
1721719209.7877212,-1.100999464e-05
1721719217.8281872,-1.076076706e-05
1721719225.868536,-1.098067374e-05
1721719233.9089537,-1.090737152e-05
1721719241.9493523,-1.087805062e-05
1721719249.9897892,-1.09660133e-05
1721719258.0301325,-1.087805062e-05
1721719266.0709863,-1.099533419e-05
1721719274.1115546,-1.103931553e-05
1721719282.1518312,-1.098067374e-05
1721719290.1924582,-1.099533419e-05
1721719298.2328248,-1.09660133e-05
1721719306.273289,-1.106863642e-05
1721719314.3135955,-1.081940884e-05
1721719322.354011,-1.089271107e-05
1721719330.3945744,-1.102465508e-05
1721719338.4348452,-1.09660133e-05
1721719346.4753075,-1.093669241e-05
1721719354.5158663,-1.111261775e-05
1721719362.5563304,-1.100999464e-05
1721719370.5969024,-1.117125954e-05
1721719378.6372478,-1.092203196e-05
1721719386.677648,-1.100999464e-05
1721719394.71822,-1.099533419e-05
1721719402.7588336,-1.099533419e-05
1721719410.7992127,-1.090737152e-05
1721719418.839676,-1.111261775e-05
1721719426.8800824,-1.102465508e-05
1721719434.92068,-1.11272782e-05
1721719442.9611244,-1.106863642e-05
1721719451.001621,-1.11272782e-05
1721719459.0422006,-1.122990132e-05
1721719467.08242,-1.120058043e-05
1721719475.1229575,-1.111261775e-05
1721719483.1633987,-1.11272782e-05
1721719491.2041101,-1.11272782e-05
1721719499.2444172,-1.103931553e-05
1721719507.2848437,-1.106863642e-05
1721719515.3255398,-1.099533419e-05
1721719523.36612,-1.103931553e-05
1721719531.4066079,-1.098067374e-05
1721719539.4469824,-1.108329686e-05
1721719547.4874263,-1.105397597e-05
1721719555.527697,-1.087805062e-05
1721719563.567991,-1.105397597e-05
1721719571.6086297,-1.106863642e-05
1721719579.6488845,-1.093669241e-05
1721719587.6893356,-1.09660133e-05
1721719595.7296958,-1.09660133e-05
1721719603.7701266,-1.103931553e-05
1721719611.8104692,-1.100999464e-05
1721719619.8510363,-1.111261775e-05
1721719627.8915274,-1.103931553e-05
1721719635.9320743,-1.099533419e-05
1721719643.9724991,-1.09660133e-05
1721719652.0129046,-1.100999464e-05
1721719660.0534317,-1.098067374e-05
1721719668.0938683,-1.106863642e-05
1721719676.1344807,-1.109795731e-05
1721719684.1750402,-1.109795731e-05
1721719692.2156818,-1.114193865e-05
1721719700.2560418,-1.106863642e-05
1721719708.2964532,-1.102465508e-05
1721719716.336675,-1.105397597e-05
1721719724.377086,-1.111261775e-05
1721719732.4174943,-1.109795731e-05
1721719740.4581733,-1.106863642e-05
1721719748.4984055,-1.118591998e-05
1721719756.5388303,-1.103931553e-05
1721719764.5791965,-1.103931553e-05
1721719772.6195273,-1.102465508e-05
1721719780.660245,-1.11272782e-05
1721719788.7008474,-1.109795731e-05
1721719796.7413983,-1.109795731e-05
1721719804.7819102,-1.102465508e-05
1721719812.8223228,-1.093669241e-05
1721719820.862731,-1.105397597e-05
1721719828.9033084,-1.115659909e-05
1721719836.9435623,-1.100999464e-05
1721719844.9839048,-1.100999464e-05
1721719853.02417,-1.100999464e-05
1721719861.0644999,-1.086339018e-05
1721719869.1050448,-1.084872973e-05
1721719877.1450188,-1.092203196e-05
1721719885.1854606,-1.098067374e-05
1721719893.2257333,-1.098067374e-05
1721719901.2659752,-1.087805062e-05
1721719909.306442,-1.103931553e-05
1721719917.3467114,-1.092203196e-05
1721719925.3872287,-1.099533419e-05
1721719933.4277427,-1.098067374e-05
1721719941.4682708,-1.084872973e-05
1721719949.5086777,-1.098067374e-05
1721719957.549035,-1.102465508e-05
1721719965.5894327,-1.105397597e-05
1721719973.6298132,-1.09660133e-05
1721719981.6702359,-1.106863642e-05
1721719989.7107923,-1.102465508e-05
1721719997.7510223,-1.098067374e-05
1721720005.7914445,-1.095135285e-05
1721720013.8319824,-1.086339018e-05
1721720021.8722293,-1.092203196e-05
1721720029.9127066,-1.08047484e-05
1721720037.9530911,-1.077542751e-05
1721720045.9934428,-1.092203196e-05
1721720054.0339508,-1.098067374e-05
1721720062.0741813,-1.092203196e-05
1721720070.1143882,-1.092203196e-05
1721720078.1545057,-1.092203196e-05
1721720086.194891,-1.093669241e-05
1721720094.2351627,-1.09660133e-05
1721720102.2755613,-1.095135285e-05
1721720110.3160722,-1.090737152e-05
1721720118.3563938,-1.102465508e-05
1721720126.396947,-1.095135285e-05
1721720134.4372954,-1.086339018e-05
1721720142.4775727,-1.100999464e-05
1721720150.5181108,-1.102465508e-05
1721720158.5585456,-1.100999464e-05
1721720166.5992062,-1.086339018e-05
1721720174.6397257,-1.111261775e-05
1721720182.6802566,-1.100999464e-05
1721720190.720648,-1.083406929e-05
1721720198.7608664,-1.081940884e-05
1721720206.8012934,-1.089271107e-05
1721720214.8413723,-1.092203196e-05
1721720222.8816428,-1.077542751e-05
1721720230.9220932,-1.086339018e-05
1721720238.9625142,-1.086339018e-05
1721720247.0029533,-1.084872973e-05
1721720255.0435154,-1.089271107e-05
1721720263.083891,-1.086339018e-05
1721720271.1242938,-1.09660133e-05
1721720279.1648035,-1.086339018e-05
1721720287.2054996,-1.089271107e-05
1721720295.245969,-1.09660133e-05
1721720303.2861166,-1.08047484e-05
1721720311.3266063,-1.092203196e-05
1721720319.3671787,-1.08047484e-05
1721720327.4074059,-1.087805062e-05
1721720335.4478357,-1.086339018e-05
1721720343.4881842,-1.093669241e-05
1721720351.5287242,-1.093669241e-05
1721720359.5690231,-1.098067374e-05
1721720367.6097577,-1.099533419e-05
1721720375.6501544,-1.100999464e-05
1721720383.6905189,-1.095135285e-05
1721720391.731113,-1.095135285e-05
1721720399.7714636,-1.102465508e-05
1721720407.8119497,-1.109795731e-05
1721720415.8524687,-1.099533419e-05
1721720423.8929896,-1.098067374e-05
1721720431.9335785,-1.095135285e-05
1721720439.973853,-1.098067374e-05
1721720448.014423,-1.109795731e-05
1721720456.0548027,-1.098067374e-05
1721720464.0951002,-1.09660133e-05
1721720472.1355584,-1.095135285e-05
1721720480.1758995,-1.084872973e-05
1721720488.216124,-1.09660133e-05
1721720496.2564662,-1.093669241e-05
1721720504.2967098,-1.098067374e-05
1721720512.3370128,-1.081940884e-05
1721720520.3774374,-1.099533419e-05
1721720528.4181063,-1.111261775e-05
1721720536.4584334,-1.084872973e-05
1721720544.4988027,-1.087805062e-05
1721720552.5392594,-1.09660133e-05
1721720560.5796769,-1.102465508e-05
1721720568.620294,-1.106863642e-05
1721720576.6607203,-1.09660133e-05
1721720584.7011917,-1.098067374e-05
1721720592.7418034,-1.099533419e-05
1721720600.7821562,-1.103931553e-05
1721720608.8224258,-1.100999464e-05
1721720616.8626587,-1.098067374e-05
1721720624.9030175,-1.098067374e-05
1721720632.9434164,-1.090737152e-05
1721720640.9838338,-1.09660133e-05
1721720649.0243802,-1.083406929e-05
1721720657.0647795,-1.089271107e-05
1721720665.1051998,-1.108329686e-05
1721720673.1456332,-1.106863642e-05
1721720681.1861947,-1.099533419e-05
1721720689.2265115,-1.083406929e-05
1721720697.267029,-1.09660133e-05
1721720705.3075473,-1.100999464e-05
1721720713.34823,-1.089271107e-05
1721720721.388516,-1.09660133e-05
1721720729.4288795,-1.083406929e-05
1721720737.4693565,-1.111261775e-05
1721720745.5097024,-1.095135285e-05
1721720753.550237,-1.105397597e-05
1721720761.590541,-1.105397597e-05
1721720769.6310198,-1.117125954e-05
1721720777.6713817,-1.102465508e-05
1721720785.7116778,-1.120058043e-05
1721720793.7521129,-1.11272782e-05
1721720801.7927556,-1.106863642e-05
1721720809.833375,-1.114193865e-05
1721720817.8738651,-1.108329686e-05
1721720825.9144394,-1.109795731e-05
1721720833.9549835,-1.098067374e-05
1721720841.9955487,-1.09660133e-05
1721720850.036095,-1.108329686e-05
1721720858.0764112,-1.100999464e-05
1721720866.1168253,-1.109795731e-05
1721720874.1573803,-1.108329686e-05
1721720882.1978977,-1.111261775e-05
1721720890.2383,-1.099533419e-05
1721720898.278698,-1.108329686e-05
1721720906.319044,-1.103931553e-05
1721720914.3594816,-1.093669241e-05
1721720922.40025,-1.111261775e-05
1721720930.4406717,-1.109795731e-05
1721720938.481112,-1.106863642e-05
1721720946.5216684,-1.09660133e-05
1721720954.5622363,-1.093669241e-05
1721720962.6026204,-1.077542751e-05
1721720970.6430862,-1.086339018e-05
1721720978.6835253,-1.09660133e-05
1721720986.7240613,-1.089271107e-05
1721720994.7640948,-1.079008795e-05
1721721002.8045025,-1.100999464e-05
1721721010.844963,-1.093669241e-05
1721721018.8852983,-1.086339018e-05
1721721026.9257202,-1.073144617e-05
1721721034.9661224,-1.074610661e-05
1721721043.0064464,-1.083406929e-05
1721721051.0469694,-1.089271107e-05
1721721059.0873394,-1.077542751e-05
1721721067.127758,-1.086339018e-05
1721721075.1682725,-1.087805062e-05
1721721083.208697,-1.076076706e-05
1721721091.2492092,-1.08047484e-05
1721721099.289518,-1.08047484e-05
1721721107.3300881,-1.083406929e-05
1721721115.3704703,-1.074610661e-05
1721721123.410708,-1.081940884e-05
1721721131.4511642,-1.086339018e-05
1721721139.491414,-1.083406929e-05
1721721147.531551,-1.087805062e-05
1721721155.5718071,-1.081940884e-05
1721721163.6121452,-1.083406929e-05
1721721171.6526182,-1.052619993e-05
1721721179.693136,-1.073144617e-05
1721721187.7336304,-1.08047484e-05
1721721195.774195,-1.071678572e-05
1721721203.8146172,-1.102465508e-05
1721721211.8551347,-1.08047484e-05
1721721219.8956134,-1.089271107e-05
1721721227.936139,-1.086339018e-05
1721721235.9762373,-1.079008795e-05
1721721244.0166268,-1.093669241e-05
1721721252.0571458,-1.093669241e-05
1721721260.0973964,-1.08047484e-05
1721721268.1378434,-1.089271107e-05
1721721276.178155,-1.090737152e-05
1721721284.2185276,-1.098067374e-05
1721721292.2586842,-1.092203196e-05
1721721300.299441,-1.11272782e-05
1721721308.3399715,-1.102465508e-05
1721721316.3803797,-1.098067374e-05
1721721324.4209614,-1.09660133e-05
1721721332.4613407,-1.087805062e-05
1721721340.5018668,-1.093669241e-05
1721721348.5422983,-1.089271107e-05
1721721356.5825365,-1.092203196e-05
1721721364.6229928,-1.100999464e-05
1721721372.6634095,-1.086339018e-05
1721721380.703758,-1.089271107e-05
1721721388.744132,-1.089271107e-05
1721721396.7845044,-1.09660133e-05
1721721404.8248768,-1.106863642e-05
1721721412.8653724,-1.093669241e-05
1721721420.9057496,-1.08047484e-05
1721721428.946328,-1.086339018e-05
1721721436.9864082,-1.092203196e-05
1721721445.026708,-1.086339018e-05
1721721453.0671747,-1.102465508e-05
1721721461.1075048,-1.098067374e-05
1721721469.1480334,-1.095135285e-05
1721721477.188579,-1.086339018e-05
1721721485.2290406,-1.098067374e-05
1721721493.2694786,-1.081940884e-05
1721721501.309736,-1.074610661e-05
1721721509.350166,-1.081940884e-05
1721721517.3905506,-1.083406929e-05
1721721525.4308865,-1.086339018e-05
1721721533.471258,-1.086339018e-05
1721721541.5113833,-1.087805062e-05
1721721549.5520658,-1.095135285e-05
1721721557.592348,-1.08047484e-05
1721721565.6330035,-1.089271107e-05
1721721573.6733768,-1.086339018e-05
1721721581.7137587,-1.086339018e-05
1721721589.7542608,-1.086339018e-05
1721721597.7945597,-1.090737152e-05
1721721605.8353374,-1.095135285e-05
1721721613.8757844,-1.099533419e-05
1721721621.9161859,-1.073144617e-05
1721721629.9565163,-1.090737152e-05
1721721637.9968297,-1.090737152e-05
1721721646.0369852,-1.092203196e-05
1721721654.077365,-1.090737152e-05
1721721662.1178846,-1.099533419e-05
1721721670.1582038,-1.087805062e-05
1721721678.1985815,-1.077542751e-05
1721721686.2390215,-1.093669241e-05
1721721694.2793803,-1.073144617e-05
1721721702.3199003,-1.090737152e-05
1721721710.360115,-1.079008795e-05
1721721718.400699,-1.089271107e-05
1721721726.4414625,-1.095135285e-05
1721721734.4819286,-1.098067374e-05
1721721742.5224433,-1.099533419e-05
1721721750.5627518,-1.09660133e-05
1721721758.60287,-1.087805062e-05
1721721766.6432893,-1.089271107e-05
1721721774.6836398,-1.103931553e-05
1721721782.724026,-1.090737152e-05
1721721790.764557,-1.09660133e-05
1721721798.804858,-1.093669241e-05
1721721806.8453646,-1.093669241e-05
1721721814.8856647,-1.090737152e-05
1721721822.925949,-1.105397597e-05
1721721830.966564,-1.089271107e-05
1721721839.0067728,-1.092203196e-05
1721721847.0472257,-1.081940884e-05
1721721855.0877974,-1.103931553e-05
1721721863.1283832,-1.089271107e-05
1721721871.168897,-1.093669241e-05
1721721879.2091377,-1.090737152e-05
1721721887.2495022,-1.084872973e-05
1721721895.2899399,-1.095135285e-05
1721721903.3303537,-1.084872973e-05
1721721911.3709676,-1.093669241e-05
1721721919.4115326,-1.083406929e-05
1721721927.4518652,-1.070212528e-05
1721721935.4922507,-1.071678572e-05
1721721943.5327742,-1.090737152e-05
1721721951.5731483,-1.071678572e-05
1721721959.6134512,-1.076076706e-05
1721721967.6539092,-1.086339018e-05
1721721975.6943688,-1.076076706e-05
1721721983.7346942,-1.087805062e-05
1721721991.7754426,-1.065814394e-05
1721721999.8155756,-1.079008795e-05
1721722007.8555348,-1.079008795e-05
1721722015.8959296,-1.074610661e-05
1721722023.9359782,-1.079008795e-05
1721722031.9765072,-1.089271107e-05
1721722040.016913,-1.074610661e-05
1721722048.0574832,-1.073144617e-05
1721722056.0977337,-1.087805062e-05
1721722064.1380327,-1.071678572e-05
1721722072.1784596,-1.090737152e-05
1721722080.2191246,-1.109795731e-05
1721722088.2596192,-1.087805062e-05
1721722096.30002,-1.09660133e-05
1721722104.3404799,-1.099533419e-05
1721722112.3809175,-1.090737152e-05
1721722120.421537,-1.103931553e-05
1721722128.4619627,-1.111261775e-05
1721722136.5026345,-1.117125954e-05
1721722144.54313,-1.114193865e-05
1721722152.5835884,-1.102465508e-05
1721722160.624137,-1.099533419e-05
1721722168.6643202,-1.118591998e-05
1721722176.7048655,-1.106863642e-05
1721722184.7452893,-1.109795731e-05
1721722192.785574,-1.098067374e-05
1721722200.8259304,-1.105397597e-05
1721722208.866576,-1.106863642e-05
1721722216.9070349,-1.115659909e-05
1721722224.9474983,-1.100999464e-05
1721722232.988041,-1.102465508e-05
1721722241.0287018,-1.108329686e-05
1721722249.0690157,-1.100999464e-05
1721722257.109504,-1.103931553e-05
1721722265.1500008,-1.100999464e-05
1721722273.19046,-1.102465508e-05
1721722281.2307127,-1.105397597e-05
1721722289.2709324,-1.120058043e-05
1721722297.311469,-1.111261775e-05
1721722305.3521304,-1.11272782e-05
1721722313.392924,-1.106863642e-05
1721722321.4332938,-1.100999464e-05
1721722329.4738395,-1.099533419e-05
1721722337.5142584,-1.089271107e-05
1721722345.554636,-1.093669241e-05
1721722353.5950925,-1.084872973e-05
1721722361.6356995,-1.089271107e-05
1721722369.676088,-1.083406929e-05
1721722377.716771,-1.111261775e-05
1721722385.7576008,-1.109795731e-05
1721722393.7981596,-1.099533419e-05
1721722401.83894,-1.109795731e-05
1721722409.879411,-1.109795731e-05
1721722417.9200604,-1.109795731e-05
1721722425.9605887,-1.111261775e-05
1721722434.000823,-1.118591998e-05
1721722442.0413094,-1.121524087e-05
1721722450.0817013,-1.105397597e-05
1721722458.1221194,-1.111261775e-05
1721722466.1627085,-1.124456176e-05
1721722474.203242,-1.108329686e-05
1721722482.2436328,-1.117125954e-05
1721722490.2841482,-1.106863642e-05
1721722498.3244789,-1.103931553e-05
1721722506.3650956,-1.106863642e-05
1721722514.4056644,-1.106863642e-05
1721722522.445951,-1.105397597e-05
1721722530.4865587,-1.099533419e-05
1721722538.527004,-1.077542751e-05
1721722546.5675297,-1.089271107e-05
1721722554.608122,-1.083406929e-05
1721722562.6486099,-1.095135285e-05
1721722570.6889777,-1.081940884e-05
1721722578.7293298,-1.076076706e-05
1721722586.7697341,-1.089271107e-05
1721722594.810003,-1.076076706e-05
1721722602.850515,-1.089271107e-05
1721722610.8907864,-1.092203196e-05
1721722618.9312103,-1.103931553e-05
1721722626.9717512,-1.100999464e-05
1721722635.0122094,-1.074610661e-05
1721722643.0524845,-1.100999464e-05
1721722651.092918,-1.081940884e-05
1721722659.133494,-1.090737152e-05
1721722667.1739964,-1.095135285e-05
1721722675.214256,-1.086339018e-05
1721722683.2547948,-1.076076706e-05
1721722691.295182,-1.098067374e-05
1721722699.3355746,-1.095135285e-05
1721722707.3758302,-1.09660133e-05
1721722715.416123,-1.093669241e-05
1721722723.4563975,-1.105397597e-05
1721722731.4966197,-1.09660133e-05
1721722739.53672,-1.092203196e-05
1721722747.5773637,-1.093669241e-05
1721722755.6176853,-1.090737152e-05
1721722763.6581278,-1.095135285e-05
1721722771.698683,-1.102465508e-05
1721722779.7392352,-1.09660133e-05
1721722787.779821,-1.093669241e-05
1721722795.8204618,-1.099533419e-05
1721722803.8609169,-1.093669241e-05
1721722811.9015417,-1.100999464e-05
1721722819.942035,-1.093669241e-05
1721722827.9824774,-1.095135285e-05
1721722836.0227928,-1.093669241e-05
1721722844.0630352,-1.100999464e-05
1721722852.103086,-1.092203196e-05
1721722860.14332,-1.090737152e-05
1721722868.1835365,-1.092203196e-05
1721722876.2239578,-1.09660133e-05
1721722884.264331,-1.081940884e-05
1721722892.304537,-1.086339018e-05
1721722900.3447711,-1.092203196e-05
1721722908.3852057,-1.081940884e-05
1721722916.4254737,-1.086339018e-05
1721722924.4660938,-1.081940884e-05
1721722932.5066519,-1.077542751e-05
1721722940.5469453,-1.084872973e-05
1721722948.5873137,-1.086339018e-05
1721722956.6278183,-1.099533419e-05
1721722964.668059,-1.105397597e-05
1721722972.7084086,-1.100999464e-05
1721722980.74875,-1.106863642e-05
1721722988.7893734,-1.11272782e-05
1721722996.8298905,-1.117125954e-05
1721723004.8703208,-1.103931553e-05
1721723012.9106588,-1.102465508e-05
1721723020.9510064,-1.086339018e-05
1721723028.9913862,-1.105397597e-05
1721723037.031765,-1.105397597e-05
1721723045.0722766,-1.102465508e-05
1721723053.1129131,-1.117125954e-05
1721723061.1533937,-1.125922221e-05
1721723069.1939597,-1.117125954e-05
1721723077.2343967,-1.115659909e-05
1721723085.2748184,-1.122990132e-05
1721723093.3150244,-1.120058043e-05
1721723101.3555582,-1.125922221e-05
1721723109.3958156,-1.120058043e-05
1721723117.4360836,-1.130320355e-05
1721723125.476521,-1.124456176e-05
1721723133.5168097,-1.130320355e-05
1721723141.5574067,-1.121524087e-05
1721723149.59767,-1.103931553e-05
1721723157.6378698,-1.105397597e-05
1721723165.678456,-1.100999464e-05
1721723173.71881,-1.105397597e-05
1721723181.759184,-1.106863642e-05
1721723189.7997718,-1.099533419e-05
1721723197.840296,-1.109795731e-05
1721723205.8804245,-1.087805062e-05
1721723213.920728,-1.103931553e-05
1721723221.9610724,-1.086339018e-05
1721723230.0014358,-1.105397597e-05
1721723238.0418875,-1.105397597e-05
1721723246.082432,-1.12885431e-05
1721723254.122851,-1.125922221e-05
1721723262.1632442,-1.127388266e-05
1721723270.2037983,-1.122990132e-05
1721723278.2442057,-1.127388266e-05
1721723286.2848287,-1.124456176e-05
1721723294.3256161,-1.12885431e-05
1721723302.366143,-1.136184533e-05
1721723310.4068327,-1.125922221e-05
1721723318.4474158,-1.136184533e-05
1721723326.487612,-1.120058043e-05
1721723334.5283153,-1.127388266e-05
1721723342.5688884,-1.12885431e-05
1721723350.6094446,-1.106863642e-05
1721723358.6500058,-1.136184533e-05
1721723366.6904943,-1.125922221e-05
1721723374.7308679,-1.130320355e-05
1721723382.7713673,-1.111261775e-05
1721723390.811567,-1.118591998e-05
1721723398.8516479,-1.118591998e-05
1721723406.892268,-1.124456176e-05
1721723414.9325655,-1.118591998e-05
1721723422.9730804,-1.131786399e-05
1721723431.0136778,-1.133252444e-05
1721723439.0540266,-1.120058043e-05
1721723447.0943117,-1.120058043e-05
1721723455.1348574,-1.125922221e-05
1721723463.1751394,-1.118591998e-05
1721723471.216002,-1.136184533e-05
1721723479.2565424,-1.133252444e-05
1721723487.2969766,-1.130320355e-05
1721723495.337419,-1.12885431e-05
1721723503.3777936,-1.134718488e-05
1721723511.4182029,-1.127388266e-05
1721723519.458665,-1.133252444e-05
1721723527.4991772,-1.133252444e-05
1721723535.53968,-1.125922221e-05
1721723543.5798874,-1.131786399e-05
1721723551.6202948,-1.134718488e-05
1721723559.6607232,-1.1449808e-05
1721723567.70106,-1.130320355e-05
1721723575.7415783,-1.146446845e-05
1721723583.781874,-1.120058043e-05
1721723591.8226435,-1.133252444e-05
1721723599.8632414,-1.124456176e-05
1721723607.9036453,-1.115659909e-05
1721723615.944612,-1.124456176e-05
1721723623.985332,-1.121524087e-05
1721723632.0258548,-1.114193865e-05
1721723640.066016,-1.120058043e-05
1721723648.1064134,-1.120058043e-05
1721723656.1469991,-1.114193865e-05
1721723664.1876886,-1.114193865e-05
1721723672.2278624,-1.118591998e-05
1721723680.2683592,-1.125922221e-05
1721723688.3089597,-1.12885431e-05
1721723696.3492594,-1.130320355e-05
1721723704.3897219,-1.115659909e-05
1721723712.430233,-1.130320355e-05
1721723720.4708457,-1.122990132e-05
1721723728.5109322,-1.118591998e-05
1721723736.5515633,-1.12885431e-05
1721723744.592063,-1.122990132e-05
1721723752.632729,-1.124456176e-05
1721723760.6733577,-1.125922221e-05
1721723768.7140272,-1.136184533e-05
1721723776.7547677,-1.12885431e-05
1721723784.7954693,-1.11272782e-05
1721723792.8359504,-1.12885431e-05
1721723800.8765357,-1.12885431e-05
1721723808.9170268,-1.114193865e-05
1721723816.957443,-1.125922221e-05
1721723824.997675,-1.120058043e-05
1721723833.0382078,-1.120058043e-05
1721723841.0787067,-1.11272782e-05
1721723849.1191328,-1.124456176e-05
1721723857.15956,-1.121524087e-05
1721723865.2000527,-1.09660133e-05
1721723873.2406538,-1.114193865e-05
1721723881.2808497,-1.105397597e-05
1721723889.321337,-1.120058043e-05
1721723897.3618038,-1.109795731e-05
1721723905.4025426,-1.117125954e-05
1721723913.4427354,-1.118591998e-05
1721723921.4835033,-1.111261775e-05
1721723929.5241287,-1.114193865e-05
1721723937.5645444,-1.111261775e-05
1721723945.605017,-1.103931553e-05
1721723953.645638,-1.111261775e-05
1721723961.6858723,-1.106863642e-05
1721723969.7263844,-1.108329686e-05
1721723977.7669792,-1.089271107e-05
1721723985.807414,-1.099533419e-05
1721723993.8477275,-1.098067374e-05
1721724001.8878832,-1.092203196e-05
1721724009.9282086,-1.105397597e-05
1721724017.968495,-1.106863642e-05
1721724026.0088673,-1.100999464e-05
1721724034.0493238,-1.100999464e-05
1721724042.089678,-1.093669241e-05
1721724050.1298652,-1.092203196e-05
1721724058.170249,-1.090737152e-05
1721724066.2107372,-1.099533419e-05
1721724074.2511559,-1.086339018e-05
1721724082.2914376,-1.093669241e-05
1721724090.3318315,-1.100999464e-05
1721724098.3719912,-1.092203196e-05
1721724106.4123187,-1.108329686e-05
1721724114.4527566,-1.103931553e-05
1721724122.4933717,-1.103931553e-05
1721724130.5338037,-1.109795731e-05
1721724138.574218,-1.117125954e-05
1721724146.614897,-1.11272782e-05
1721724154.6552534,-1.105397597e-05
1721724162.695755,-1.103931553e-05
1721724170.7360525,-1.098067374e-05
1721724178.7767766,-1.111261775e-05
1721724186.8173509,-1.102465508e-05
1721724194.857876,-1.108329686e-05
1721724202.898003,-1.105397597e-05
1721724210.9384773,-1.109795731e-05
1721724218.9790182,-1.117125954e-05
1721724227.0195627,-1.098067374e-05
