vref,hpm1_counts,hpm2_counts
7.0,3182492500.3456,3183490960.615
7.0,3182492552.3118,3183490983.7819
7.0,3182492557.743,3183490957.0196
7.0,3182492592.6523,3183490978.372
7.0,3182492517.2556,3183490957.5029
7.0,3182492551.243,3183490954.0096
7.0,3182492547.7557,3183490969.8508
7.0,3182492557.8251,3183490967.3227
7.0,3182492562.6982,3183490940.3302
7.0,3182492554.1059,3183490948.1437
7.0,3182492585.7047,3183490970.4622
7.0,3182492565.4847,3183491051.1955
7.0,3182492555.7428,3183490966.7705
7.0,3182492560.5388,3183491001.7505
7.0,3182492571.3868,3183490961.6334
7.0,3182492560.4302,3183490945.0533
7.0,3182492535.7993,3183490953.1708
7.0,3182492468.8242,3183490935.8087
7.0,3182492554.7048,3183490972.5931
7.0,3182492542.9885,3183490953.2843
7.0,3182492547.7905,3183490975.3032
7.0,3182492567.4375,3183490955.6927
7.0,3182492564.5699,3183490980.9684
7.0,3182492554.2624,3183490924.1108
7.0,3182492549.9489,3183490941.1509
7.0,3182492578.3541,3183490986.5678
7.5,3256424097.1777,3257495153.0411
7.5,3256424058.4928,3257495070.5113
7.5,3256424090.0269,3257495165.8347
7.5,3256424164.4921,3257495277.5215
7.5,3256424130.1656,3257495219.8129
7.5,3256424114.5186,3257495258.4133
7.5,3256424120.7387,3257495244.4622
7.5,3256424141.0849,3257495224.983
7.5,3256424049.7471,3257495198.077
7.5,3256424102.4383,3257495245.346
7.5,3256424074.8526,3257495185.6434
7.5,3256424082.5971,3257495191.9933
7.5,3256423988.8226,3257495181.5207
7.5,3256424053.8119,3257495197.5453
7.5,3256424080.8123,3257495163.6476
7.5,3256424103.5767,3257495204.8167
7.5,3256424136.3319,3257495200.5653
7.5,3256424107.7559,3257495141.6979
7.5,3256424109.5402,3257495105.1327
7.5,3256424034.6832,3257495111.3356
7.5,3256424108.1132,3257495197.657
7.5,3256424050.5208,3257495180.9696
7.5,3256424069.2367,3257495212.1582
7.5,3256424074.8895,3257495195.9722
7.5,3256424082.402,3257495132.3132
7.5,3256424111.6289,3257495232.8953
7.5,3256424055.43,3257495205.2509
7.5,3256424012.3353,3257495145.398
7.5,3256424072.132,3257495189.7866
7.5,3256424039.609,3257495229.6452
7.5,3256424040.0594,3257495171.3142
7.5,3256424115.8934,3257495205.2759
7.5,3256424057.5596,3257495215.8255
7.5,3256424070.983,3257495227.8552
7.5,3256424085.6916,3257495184.7359
7.5,3256424064.2989,3257495228.4512
7.5,3256424047.9612,3257495187.4491
7.5,3256424045.1437,3257495218.5807
7.5,3256424069.7737,3257495181.055
7.5,3256424085.6461,3257495235.9594
7.5,3256424078.999,3257495195.3317
7.5,3256424108.0169,3257495207.0227
7.5,3256424051.3847,3257495255.2647
7.5,3256424018.4674,3257495244.1043
7.5,3256423964.4299,3257495150.5776
7.5,3256424054.5124,3257495243.3655
7.5,3256424050.3807,3257495208.7659
7.5,3256424056.172,3257495241.4004
7.5,3256424069.0071,3257495247.0768
7.5,3256424070.4138,3257495243.5072
7.5,3256424024.6224,3257495292.909
7.5,3256424108.4526,3257495274.5859
7.5,3256424018.2611,3257495223.2685
7.5,3256423990.4771,3257495227.8549
7.5,3256424063.5621,3257495238.6409
7.5,3256424032.1471,3257495230.69
7.5,3256424095.4648,3257495196.5232
7.5,3256424070.7274,3257495182.3955
7.5,3256424071.9108,3257495211.3578
7.5,3256424073.7229,3257495231.085
7.5,3256424021.2523,3257495147.1123
7.5,3256424029.6886,3257495151.8512
7.5,3256424057.2503,3257495170.3222
7.5,3256424048.4138,3257495240.6551
7.5,3256424055.3054,3257495212.0491
7.5,3256424025.1522,3257495159.9298
7.5,3256424032.4701,3257495182.0799
7.5,3256424032.632,3257495201.6324
7.5,3256424036.0056,3257495173.4797
7.5,3256424016.7366,3257495222.3672
7.5,3256424052.966,3257495198.356
7.5,3256424035.5116,3257495225.566
7.5,3256424068.0813,3257495201.0756
7.5,3256424049.2874,3257495237.2321
7.5,3256424093.4428,3257495184.5716
7.5,3256424108.5166,3257495263.9127
7.5,3256424028.8885,3257495182.5432
7.5,3256424086.8557,3257495245.224
7.5,3256424097.6031,3257495219.1879
7.5,3256424064.2473,3257495223.7801
7.5,3256424079.1438,3257495253.9877
7.5,3256424081.1961,3257495217.6521
7.5,3256424103.5123,3257495250.1444
7.5,3256424063.4262,3257495238.2924
7.5,3256424056.9594,3257495208.3233
7.5,3256424092.6485,3257495210.0517
7.5,3256424072.1243,3257495217.2636
7.5,3256424115.1626,3257495240.4519
7.5,3256424093.5673,3257495225.1027
7.5,3256424119.1764,3257495196.2717
7.5,3256424098.3922,3257495201.238
7.5,3256424054.1387,3257495204.5191
7.5,3256424094.7359,3257495192.0389
7.5,3256424005.1181,3257495144.8361
7.5,3256424073.2767,3257495086.1851
7.5,3256424077.489,3257495246.0053
7.5,3256424080.7024,3257495196.538
7.5,3256424071.104,3257495186.0102
7.5,3256424103.0349,3257495170.367
7.5,3256424090.777,3257495240.1481
8.0,3330355758.5904,3331499337.1335
8.0,3330355773.822,3331499408.4049
8.0,3330355782.6732,3331499371.0299
8.0,3330355843.28,3331499436.9214
8.0,3330355781.0197,3331499425.8917
8.0,3330355806.0391,3331499379.4965
8.0,3330355753.6298,3331499343.8229
8.0,3330355787.7814,3331499407.9572
8.0,3330355723.7468,3331499421.3311
8.0,3330355739.3898,3331499382.2069
8.0,3330355812.2953,3331499431.8409
8.0,3330355797.6733,3331499428.6047
8.0,3330355789.7166,3331499459.7075
8.0,3330355704.3851,3331499372.8572
8.0,3330355749.3258,3331499430.8948
8.0,3330355726.2505,3331499379.1287
8.0,3330355732.0431,3331499408.6815
8.0,3330355729.638,3331499421.7225
8.0,3330355734.1616,3331499382.5072
8.0,3330355758.9408,3331499426.5032
8.0,3330355737.652,3331499380.3083
8.0,3330355731.4988,3331499379.9483
8.0,3330355736.9153,3331499336.1753
8.0,3330355744.9096,3331499420.5508
8.0,3330355693.3423,3331499405.1699
8.0,3330355678.3215,3331499371.427
8.0,3330355739.7238,3331499426.1653
8.0,3330355766.4992,3331499460.4614
8.0,3330355787.3478,3331499404.5564
8.0,3330355725.9357,3331499426.3734
8.0,3330355721.818,3331499423.5631
8.0,3330355695.5027,3331499400.064
8.0,3330355681.1525,3331499370.134
8.0,3330355723.5577,3331499386.7803
8.0,3330355740.0522,3331499386.4097
8.0,3330355755.7188,3331499438.4003
8.0,3330355696.6029,3331499424.4242
8.0,3330355750.7075,3331499417.8767
8.0,3330355717.131,3331499396.3151
8.0,3330355710.3932,3331499378.8162
8.0,3330355696.7577,3331499395.814
8.0,3330355740.5814,3331499420.4339
8.0,3330355694.447,3331499414.3708
8.0,3330355765.1698,3331499481.3047
8.0,3330355698.0626,3331499462.3847
8.0,3330355771.5259,3331499528.7541
8.0,3330355739.7829,3331499405.2268
8.0,3330355751.1638,3331499478.6144
8.0,3330355689.1313,3331499458.9941
8.0,3330355717.9765,3331499433.1015
8.0,3330355642.7512,3331499418.9308
8.0,3330355686.6658,3331499460.375
8.0,3330355702.8653,3331499404.3034
8.0,3330355670.6517,3331499451.4985
8.0,3330355700.2018,3331499437.8003
8.0,3330355693.0411,3331499466.3679
8.0,3330355706.2161,3331499413.4627
8.0,3330355684.1172,3331499474.3291
8.0,3330355697.5841,3331499428.9392
8.0,3330355737.4618,3331499501.2684
8.0,3330355680.3175,3331499407.1683
8.0,3330355723.8167,3331499468.2189
8.0,3330355645.0711,3331499415.166
8.0,3330355707.4934,3331499383.539
8.0,3330355673.9849,3331499400.6357
8.0,3330355701.8824,3331499444.6009
8.0,3330355732.111,3331499474.4823
8.0,3330355664.4076,3331499400.9067
8.0,3330355642.1173,3331499446.3958
8.0,3330355728.8954,3331499515.4143
8.0,3330355731.7451,3331499448.885
8.0,3330355749.0024,3331499461.3207
8.0,3330355718.6338,3331499442.1011
8.0,3330355779.8016,3331499512.0745
8.0,3330355688.3332,3331499386.9045
8.0,3330355719.6626,3331499371.2768
8.0,3330355756.5276,3331499472.1876
8.0,3330355757.9108,3331499441.5487
8.0,3330355790.3962,3331499448.0312
8.0,3330355786.4428,3331499459.272
8.0,3330355753.1041,3331499455.022
8.0,3330355734.0371,3331499409.1519
8.0,3330355720.5497,3331499421.2866
8.0,3330355707.6039,3331499381.1295
8.0,3330355683.5698,3331499408.1861
8.0,3330355707.6207,3331499411.2681
8.0,3330355684.9505,3331499393.3438
8.0,3330355650.608,3331499442.4292
8.0,3330355699.4348,3331499446.4713
8.0,3330355699.2854,3331499405.2539
8.0,3330355676.0741,3331499376.7309
8.0,3330355724.5064,3331499428.4776
8.0,3330355766.7493,3331499451.0317
8.0,3330355676.6444,3331499385.9938
8.0,3330355721.8214,3331499382.0953
8.0,3330355744.4599,3331499444.453
8.0,3330355723.2205,3331499379.622
8.0,3330355720.5495,3331499437.6765
8.0,3330355751.4126,3331499441.6538
8.0,3330355733.7093,3331499404.473
8.5,3404287199.3394,3405503460.8333
8.5,3404287253.4468,3405503347.3185
8.5,3404287243.3318,3405503473.6448
8.5,3404287199.3845,3405503434.3227
8.5,3404287241.7341,3405503418.8849
8.5,3404287163.7668,3405503432.388
8.5,3404287249.5282,3405503409.2231
8.5,3404287270.0945,3405503435.4108
8.5,3404287217.7627,3405503456.8878
8.5,3404287272.7163,3405503429.6256
8.5,3404287236.4287,3405503385.8165
8.5,3404287246.1977,3405503436.4643
8.5,3404287277.0734,3405503381.0506
8.5,3404287189.3235,3405503388.6544
8.5,3404287261.8896,3405503451.0911
8.5,3404287260.9904,3405503432.1184
8.5,3404287282.6603,3405503364.1079
8.5,3404287240.7775,3405503408.9794
8.5,3404287212.583,3405503435.9999
8.5,3404287229.4974,3405503445.5562
8.5,3404287280.451,3405503436.7176
8.5,3404287226.1869,3405503450.4042
8.5,3404287248.7423,3405503457.3892
8.5,3404287272.5006,3405503416.634
8.5,3404287313.9148,3405503466.0958
8.5,3404287311.2299,3405503426.7444
8.5,3404287262.9975,3405503383.9696
8.5,3404287301.4566,3405503381.8778
8.5,3404287288.7341,3405503431.5531
8.5,3404287292.2513,3405503479.5414
8.5,3404287299.3479,3405503417.1979
8.5,3404287344.104,3405503464.655
8.5,3404287315.2062,3405503441.2963
8.5,3404287336.0987,3405503448.5581
8.5,3404287280.7405,3405503468.0165
8.5,3404287289.8315,3405503424.8519
8.5,3404287322.2716,3405503448.6649
8.5,3404287285.4814,3405503396.4754
8.5,3404287254.1813,3405503381.277
8.5,3404287240.3684,3405503372.1294
8.5,3404287324.8868,3405503462.8782
8.5,3404287306.7201,3405503459.8145
8.5,3404287264.7453,3405503400.6756
8.5,3404287256.2604,3405503406.6113
8.5,3404287261.6568,3405503500.8313
8.5,3404287295.5034,3405503522.1766
8.5,3404287281.7942,3405503492.3255
8.5,3404287289.8719,3405503467.1712
8.5,3404287301.6078,3405503461.0358
8.5,3404287355.2666,3405503524.8986
8.5,3404287287.5005,3405503469.628
8.5,3404287262.8409,3405503466.8577
8.5,3404287249.5532,3405503392.6698
8.5,3404287294.8107,3405503475.2394
8.5,3404287292.6671,3405503414.638
8.5,3404287271.8848,3405503436.525
8.5,3404287264.7659,3405503456.4411
8.5,3404287274.8625,3405503434.8573
8.5,3404287290.9261,3405503408.2104
8.5,3404287276.7099,3405503430.4787
8.5,3404287309.4714,3405503440.97
8.5,3404287341.6622,3405503497.4674
8.5,3404287294.8406,3405503462.7334
8.5,3404287281.2671,3405503453.1262
8.5,3404287307.6844,3405503469.3758
8.5,3404287319.3373,3405503513.3817
8.5,3404287271.2858,3405503482.5844
8.5,3404287311.478,3405503437.8506
8.5,3404287366.2164,3405503391.6286
8.5,3404287325.119,3405503416.7946
8.5,3404287339.2658,3405503435.1381
8.5,3404287318.0866,3405503418.59
8.5,3404287323.1894,3405503461.2937
8.5,3404287295.9572,3405503348.1724
8.5,3404287284.95,3405503388.3784
8.5,3404287327.533,3405503427.5142
8.5,3404287264.603,3405503426.3908
8.5,3404287321.5064,3405503444.186
8.5,3404287323.8798,3405503480.4805
8.5,3404287273.2632,3405503445.7762
8.5,3404287298.3049,3405503436.4641
8.5,3404287252.0877,3405503458.705
8.5,3404287304.037,3405503488.5558
8.5,3404287286.4232,3405503427.6498
8.5,3404287348.8174,3405503473.9904
8.5,3404287301.4455,3405503444.5249
8.5,3404287333.3315,3405503447.4467
8.5,3404287290.4562,3405503444.9968
8.5,3404287304.8409,3405503472.1096
8.5,3404287239.8821,3405503474.4674
8.5,3404287257.4255,3405503429.7724
8.5,3404287298.6517,3405503404.1645
8.5,3404287277.6013,3405503430.1567
8.5,3404287300.978,3405503446.453
8.5,3404287356.4975,3405503467.1891
8.5,3404287279.7098,3405503432.218
8.5,3404287324.9979,3405503448.1892
8.5,3404287278.6246,3405503429.6136
8.5,3404287333.8642,3405503443.6869
8.5,3404287345.8536,3405503463.4786
9.0,3478218734.1322,3479507233.2446
9.0,3478218713.1246,3479507234.1982
9.0,3478218723.5598,3479507267.6041
9.0,3478218724.5917,3479507269.5144
9.0,3478218729.2476,3479507265.5774
9.0,3478218763.4885,3479507248.4102
9.0,3478218721.7571,3479507279.854
9.0,3478218769.3695,3479507276.1592
9.0,3478218687.1842,3479507250.211
9.0,3478218688.3786,3479507218.0594
9.0,3478218735.7782,3479507244.9975
9.0,3478218716.6471,3479507266.3701
9.0,3478218709.2783,3479507239.7701
9.0,3478218755.384,3479507245.2062
9.0,3478218698.4748,3479507277.8994
9.0,3478218656.7326,3479507247.4452
9.0,3478218696.3796,3479507303.8532
9.0,3478218751.7865,3479507339.4753
9.0,3478218711.0078,3479507312.8422
9.0,3478218701.263,3479507306.0483
9.0,3478218748.2069,3479507282.8252
9.0,3478218699.6901,3479507269.3725
9.0,3478218758.6966,3479507335.9741
9.0,3478218779.6137,3479507363.9684
9.0,3478218736.3595,3479507331.656
9.0,3478218771.156,3479507332.4887
9.0,3478218711.5235,3479507282.202
9.0,3478218671.4207,3479507257.9242
9.0,3478218684.8702,3479507266.5998
9.0,3478218731.0098,3479507330.2152
9.0,3478218722.3085,3479507318.7836
9.0,3478218737.6168,3479507315.1001
9.0,3478218712.3341,3479507322.8779
9.0,3478218711.0422,3479507346.5808
9.0,3478218714.9875,3479507241.5097
9.0,3478218714.794,3479507310.274
9.0,3478218743.4839,3479507315.6724
9.0,3478218772.8403,3479507319.0878
9.0,3478218741.6398,3479507297.3668
9.0,3478218730.1458,3479507248.4282
9.0,3478218726.8012,3479507294.9843
9.0,3478218762.3545,3479507340.7144
9.0,3478218728.2429,3479507320.1286
9.0,3478218726.2293,3479507297.877
9.0,3478218767.1629,3479507283.7518
9.0,3478218731.6632,3479507262.7539
9.0,3478218723.4127,3479507265.0032
9.0,3478218715.6208,3479507267.2971
9.0,3478218676.2248,3479507277.0171
9.0,3478218734.0865,3479507296.393
9.0,3478218745.6744,3479507352.8604
9.0,3478218791.2878,3479507328.4475
9.0,3478218716.957,3479507295.9734
9.0,3478218791.7568,3479507311.043
9.0,3478218671.822,3479507286.7542
9.0,3478218709.7895,3479507292.9642
9.0,3478218767.6512,3479507299.9475
9.0,3478218764.4872,3479507317.3795
9.0,3478218786.194,3479507307.8399
9.0,3478218697.3133,3479507240.731
9.0,3478218700.3553,3479507260.8939
9.0,3478218747.1303,3479507263.9497
9.0,3478218792.8202,3479507220.4128
9.0,3478218762.0123,3479507269.189
9.0,3478218717.8852,3479507249.436
9.0,3478218790.1559,3479507285.9983
9.0,3478218730.0203,3479507314.0171
9.0,3478218759.5194,3479507292.3148
9.0,3478218800.9555,3479507291.9457
9.0,3478218854.0638,3479507349.3076
9.0,3478218746.1778,3479507246.3071
9.0,3478218817.0776,3479507306.9387
9.0,3478218806.9716,3479507281.6919
9.0,3478218774.594,3479507266.4161
9.0,3478218780.7578,3479507267.6957
9.0,3478218712.6209,3479507254.5774
9.0,3478218776.2866,3479507242.6716
9.0,3478218800.4773,3479507324.066
9.0,3478218790.4942,3479507288.7491
9.0,3478218761.1647,3479507370.2719
9.0,3478218833.6347,3479507340.7166
9.0,3478218830.4002,3479507325.1192
9.0,3478218800.8453,3479507284.1376
9.0,3478218780.2748,3479507325.9716
9.0,3478218762.2132,3479507334.7962
9.0,3478218728.9424,3479507337.6929
9.0,3478218698.5093,3479507288.1323
9.0,3478218747.5968,3479507260.717
9.0,3478218699.0497,3479507349.1436
9.0,3478218731.2911,3479507302.3455
9.0,3478218797.8788,3479507323.7146
9.0,3478218775.8716,3479507305.7397
9.0,3478218730.2624,3479507291.0782
9.0,3478218766.6665,3479507329.1127
9.0,3478218743.1793,3479507389.4956
9.0,3478218734.8929,3479507301.8022
9.0,3478218740.2894,3479507263.587
9.0,3478218778.6545,3479507284.8468
9.0,3478218723.1414,3479507292.243
9.0,3478218740.2965,3479507283.5475
9.5,3552150206.1327,3553511436.3582
9.5,3552150266.8113,3553511504.8653
9.5,3552150229.8297,3553511464.1809
9.5,3552150272.9958,3553511472.5671
9.5,3552150297.7286,3553511477.5381
9.5,3552150295.4484,3553511537.8644
9.5,3552150269.3854,3553511491.7229
9.5,3552150233.08,3553511467.7614
9.5,3552150293.5139,3553511433.5375
9.5,3552150251.1517,3553511413.5753
9.5,3552150273.4575,3553511501.3849
9.5,3552150176.6147,3553511412.1551
9.5,3552150172.6892,3553511395.0461
9.5,3552150172.9474,3553511455.2267
9.5,3552150176.9167,3553511445.3157
9.5,3552150211.7599,3553511440.7774
9.5,3552150254.1495,3553511431.1538
9.5,3552150203.4492,3553511403.0659
9.5,3552150192.8889,3553511491.1661
9.5,3552150167.8882,3553511448.1771
9.5,3552150191.9538,3553511407.8896
9.5,3552150238.1529,3553511419.5981
9.5,3552150150.6569,3553511395.9233
9.5,3552150198.7828,3553511415.2146
9.5,3552150262.9861,3553511382.2885
9.5,3552150167.4457,3553511440.305
9.5,3552150198.2633,3553511435.9484
9.5,3552150192.295,3553511427.4201
9.5,3552150158.1497,3553511403.5828
9.5,3552150192.5739,3553511461.756
9.5,3552150226.6006,3553511493.5491
9.5,3552150200.1238,3553511412.3169
9.5,3552150231.0979,3553511434.4511
9.5,3552150212.9731,3553511445.4642
9.5,3552150238.7889,3553511420.9939
9.5,3552150137.894,3553511440.9254
9.5,3552150139.0535,3553511432.6905
9.5,3552150129.7754,3553511412.6087
9.5,3552150153.9112,3553511399.1597
9.5,3552150194.0841,3553511394.7266
9.5,3552150260.9461,3553511444.9679
9.5,3552150256.082,3553511486.6322
9.5,3552150213.8796,3553511481.0144
9.5,3552150221.6301,3553511482.3567
9.5,3552150160.0676,3553511409.8641
9.5,3552150187.5411,3553511529.6632
9.5,3552150234.5199,3553511456.387
9.5,3552150195.4284,3553511449.6367
9.5,3552150203.8875,3553511446.7539
9.5,3552150239.5682,3553511433.3831
9.5,3552150259.6041,3553511469.8435
9.5,3552150234.8027,3553511450.4141
9.5,3552150248.3601,3553511487.3827
9.5,3552150185.1463,3553511402.7179
9.5,3552150262.2824,3553511474.3557
9.5,3552150194.5312,3553511427.2795
9.5,3552150199.3944,3553511433.5272
9.5,3552150221.0523,3553511437.2206
9.5,3552150205.7598,3553511382.3033
9.5,3552150181.1028,3553511424.3104
9.5,3552150193.0573,3553511400.5739
9.5,3552150181.2834,3553511468.2115
9.5,3552150155.9493,3553511440.0713
9.5,3552150182.3744,3553511462.3041
9.5,3552150175.8173,3553511481.5964
9.5,3552150212.5312,3553511419.6666
9.5,3552150226.1311,3553511455.2686
9.5,3552150204.3511,3553511430.297
9.5,3552150225.1641,3553511493.4141
9.5,3552150258.9541,3553511477.9748
9.5,3552150183.6531,3553511484.1327
9.5,3552150206.7671,3553511472.3967
9.5,3552150220.3415,3553511492.671
9.5,3552150211.2154,3553511513.9653
9.5,3552150163.0957,3553511456.4798
9.5,3552150205.1127,3553511421.6243
9.5,3552150221.0785,3553511519.0943
9.5,3552150203.5346,3553511437.4028
9.5,3552150241.986,3553511472.8543
9.5,3552150264.3563,3553511493.3029
9.5,3552150292.1032,3553511476.1807
9.5,3552150237.947,3553511493.1101
9.5,3552150269.7493,3553511477.5961
9.5,3552150232.891,3553511423.6422
9.5,3552150253.1275,3553511427.331
9.5,3552150248.9415,3553511469.3785
9.5,3552150202.7076,3553511504.8005
9.5,3552150268.5566,3553511506.9328
9.5,3552150254.7892,3553511484.438
9.5,3552150180.4679,3553511465.9252
9.5,3552150293.3853,3553511452.4831
9.5,3552150188.696,3553511444.9801
9.5,3552150223.4422,3553511455.6217
9.5,3552150285.1274,3553511459.3524
9.5,3552150231.4684,3553511435.8369
9.5,3552150163.857,3553511428.2889
9.5,3552150244.1266,3553511471.3144
9.5,3552150227.1554,3553511455.8947
9.5,3552150251.6785,3553511466.8174
9.5,3552150199.8289,3553511462.6418
10.0,3626082071.4002,3627516112.0263
10.0,3626082102.1339,3627516132.5792
10.0,3626082102.9471,3627516117.1742
10.0,3626082114.9116,3627516078.1766
10.0,3626082044.346,3627516044.7192
10.0,3626082102.1013,3627516031.5034
10.0,3626082101.8372,3627516075.5349
10.0,3626082161.6423,3627516045.8396
10.0,3626082162.3988,3627516073.1396
10.0,3626082159.642,3627516076.2196
10.0,3626082134.2223,3627516105.9706
10.0,3626082091.9182,3627516055.5321
10.0,3626082096.9943,3627516107.9273
10.0,3626082149.1797,3627516106.7244
10.0,3626082179.9339,3627516139.1753
10.0,3626082167.3105,3627516096.3464
10.0,3626082159.4416,3627516140.5803
10.0,3626082150.4754,3627516132.7459
10.0,3626082155.0125,3627516152.9343
10.0,3626082150.0825,3627516085.6085
10.0,3626082100.1438,3627516053.7381
10.0,3626082163.226,3627516120.2675
10.0,3626082136.7996,3627516110.4337
10.0,3626082151.0631,3627516142.132
10.0,3626082107.8839,3627516121.4461
10.0,3626082082.653,3627516116.0973
10.0,3626082119.0127,3627516109.1754
10.0,3626082122.5887,3627516111.2783
10.0,3626082045.3053,3627516051.7746
10.0,3626082096.4365,3627516114.5272
10.0,3626082147.2015,3627516077.9875
10.0,3626082177.9813,3627516144.0816
10.0,3626082149.985,3627516082.1749
10.0,3626082097.2265,3627516054.7803
10.0,3626082128.9503,3627516071.4515
10.0,3626082161.055,3627516122.5909
10.0,3626082114.2285,3627516119.2569
10.0,3626082137.165,3627516110.9715
10.0,3626082149.7587,3627516155.0198
10.0,3626082143.8504,3627516092.1276
10.0,3626082187.4028,3627516108.9022
10.0,3626082158.9018,3627516121.7916
10.0,3626082165.4104,3627516087.7344
10.0,3626082154.1213,3627516102.6124
10.0,3626082207.8786,3627516163.0024
10.0,3626082243.2811,3627516108.1846
10.0,3626082190.3622,3627516075.3671
10.0,3626082162.4749,3627516085.3495
10.0,3626082155.6578,3627516139.2412
10.0,3626082154.0766,3627516137.7073
10.0,3626082186.8247,3627516104.9843
10.0,3626082178.8755,3627516109.0541
10.0,3626082164.0905,3627516087.976
10.0,3626082167.7786,3627516092.8748
10.0,3626082168.902,3627516103.398
10.0,3626082176.9629,3627516068.0853
10.0,3626082234.3576,3627516058.3883
10.0,3626082165.0719,3627516085.135
10.0,3626082112.5077,3627516038.3045
10.0,3626082158.667,3627516058.6285
10.0,3626082177.0308,3627516094.232
10.0,3626082186.8613,3627516062.1348
10.0,3626082156.8403,3627516048.5816
10.0,3626082184.1183,3627515991.909
10.0,3626082165.8554,3627516090.4592
10.0,3626082166.1466,3627516091.0324
10.0,3626082145.6643,3627516088.278
10.0,3626082195.2559,3627516025.6648
10.0,3626082190.8439,3627516040.2406
10.0,3626082163.0867,3627516053.6096
10.0,3626082159.3774,3627516102.3257
10.0,3626082151.4025,3627516141.2857
10.0,3626082191.1163,3627516037.8169
10.0,3626082161.9927,3627516055.7822
10.0,3626082117.979,3627516038.795
10.0,3626082163.9495,3627515999.6851
10.0,3626082097.1537,3627516011.9858
10.0,3626082191.4046,3627516105.602
10.0,3626082231.0557,3627516124.5713
10.0,3626082140.7532,3627516137.8029
10.0,3626082125.2964,3627516048.2664
10.0,3626082094.0852,3627516069.9409
10.0,3626082104.6056,3627516083.6871
10.0,3626082094.4152,3627516092.7721
10.0,3626082164.3653,3627516089.842
10.0,3626082160.7231,3627516161.5734
10.0,3626082143.4619,3627516065.7609
10.0,3626082155.8001,3627516124.2578
10.0,3626082162.8767,3627516094.4913
10.0,3626082184.3123,3627516145.4672
10.0,3626082143.4622,3627516123.418
10.0,3626082143.6421,3627516106.6239
10.0,3626082161.8328,3627516125.6715
10.0,3626082164.1675,3627516070.6836
10.0,3626082182.2638,3627516131.1191
10.0,3626082121.4429,3627516072.1367
10.0,3626082150.2754,3627516061.6522
10.0,3626082159.3956,3627516144.6318
10.0,3626082139.2714,3627516002.7951
10.0,3626082151.2067,3627516102.5822

