# INL run# soak = 5# samples_per_meter_per_step = 5# NPLC = 100dac_counts,3458A_volt,3458B_volt,ambient_temp
546816,0.4465696465,0.4465553676,19.277422273997217
546816,0.4465695728,0.4465554702,19.292887080978836
547840,0.4668888257,0.4668743319,19.287732145027256
547840,0.4668885606,0.4668746251,19.287732145027256
547840,0.4668885311,0.4668745518,19.29804201722145
547840,0.4668887226,0.4668743905,19.29804201722145
547840,0.4668887373,0.4668742439,19.303196953755105
548864,0.4872080786,0.4871940585,19.292887080978836
548864,0.487207946,0.4871941318,19.303196953755105
548864,0.4872080786,0.4871940732,19.29804201722145
548864,0.4872082259,0.4871939559,19.287732145027256
548864,0.4872081965,0.4871939999,19.282577209366718
549888,0.5075274788,0.5075133894,19.282577209366718
549888,0.5075275525,0.507513492,19.277422273997217
549888,0.5075274935,0.5075135946,19.272267338918756
549888,0.5075274346,0.5075136386,19.267112404131332
549888,0.5075272873,0.5075133894,19.272267338918756
550912,0.5278488676,0.5278347433,19.272267338918756
550912,0.5278486614,0.5278347873,19.29804201722145
550912,0.5278485877,0.5278347433,19.303196953755105
550912,0.5278486319,0.5278349046,19.287732145027256
550912,0.5278488234,0.5278350072,19.29804201722145
551936,0.5481669126,0.5481528427,19.292887080978836
551936,0.54816678,0.5481530479,19.29804201722145
551936,0.5481669273,0.548152828,19.292887080978836
551936,0.5481667653,0.5481530772,19.29804201722145
551936,0.5481668831,0.5481529746,19.292887080978836
552960,0.5684845304,0.5684708687,19.287732145027256
552960,0.5684846777,0.568470986,19.29804201722145
552960,0.5684845304,0.5684709273,19.287732145027256
552960,0.5684845304,0.5684711473,19.292887080978836
552960,0.5684844862,0.5684709127,19.29804201722145
553984,0.5888041958,0.5887904048,19.287732145027256
553984,0.5888043725,0.5887906687,19.292887080978836
553984,0.5888041516,0.5887905807,19.287732145027256
553984,0.5888043578,0.588790566,19.292887080978836
553984,0.5888041958,0.5887903461,19.29804201722145
555008,0.609123758,0.6091101607,19.29804201722145
555008,0.6091236696,0.6091100141,19.303196953755105
555008,0.6091235959,0.6091099702,19.287732145027256
555008,0.6091236254,0.6091101461,19.282577209366718
555008,0.6091236401,0.6091102634,19.277422273997217
556032,0.6294419797,0.6294282748,19.277422273997217
556032,0.6294419945,0.629428436,19.282577209366718
556032,0.6294419945,0.6294283481,19.277422273997217
556032,0.629442127,0.62942848,19.287732145027256
556032,0.6294420681,0.6294284653,19.282577209366718
557056,0.6497560623,0.6497428849,19.277422273997217
557056,0.6497563127,0.6497428849,19.246492667892017
557056,0.649756239,0.6497427676,19.261957469634943
557056,0.6497563421,0.6497429436,19.261957469634943
557056,0.6497561654,0.6497430608,19.267112404131332
558080,0.6700765378,0.6700632713,19.282577209366718
558080,0.6700764936,0.6700632273,19.292887080978836
558080,0.6700764199,0.6700632566,19.292887080978836
558080,0.6700763021,0.670063286,19.29804201722145
558080,0.6700764936,0.6700635645,19.292887080978836
559104,0.6904002392,0.6903869563,19.287732145027256
559104,0.6904001214,0.6903870882,19.282577209366718
559104,0.690400254,0.6903870149,19.287732145027256
559104,0.690400254,0.6903869416,19.292887080978836
559104,0.6904001509,0.6903872201,19.303196953755105
560128,0.7107183874,0.7107051875,19.303196953755105
560128,0.7107185052,0.710704953,19.313506827695527
560128,0.7107184021,0.7107052022,19.323816702800105
560128,0.7107185347,0.7107051582,19.313506827695527
560128,0.7107184168,0.7107053048,19.303196953755105
561152,0.7310364471,0.7310231256,19.3186617651023
561152,0.7310365207,0.7310234775,19.3186617651023
561152,0.7310364765,0.7310234335,19.32897164078895
561152,0.7310363882,0.7310234482,19.32897164078895
561152,0.7310363145,0.7310234482,19.339281517639755
562176,0.7513563776,0.7513432188,19.344436456501718
562176,0.751356466,0.751343424,19.349591395654716
562176,0.751356407,0.751343424,19.349591395654716
562176,0.7513563776,0.7513433507,19.354746335098753
562176,0.7513563481,0.7513434827,19.349591395654716
563200,0.771677133,0.7716641183,19.32897164078895
563200,0.7716772803,0.7716645728,19.354746335098753
563200,0.7716771477,0.7716643235,19.344436456501718
563200,0.7716772655,0.7716644848,19.359901274833828
563200,0.7716772213,0.7716643528,19.344436456501718
564224,0.7919957083,0.7919828773,19.349591395654716
564224,0.7919958703,0.7919829067,19.349591395654716
564224,0.7919956493,0.7919832292,19.339281517639755
564224,0.7919956641,0.791982892,19.354746335098753
564224,0.7919957524,0.7919828627,19.344436456501718
565248,0.8123151526,0.8123025307,19.344436456501718
565248,0.8123153589,0.8123025014,19.344436456501718
565248,0.8123151821,0.8123027359,19.349591395654716
565248,0.8123152116,0.8123027799,19.349591395654716
565248,0.8123152116,0.8123026333,19.349591395654716
566272,0.8326346707,0.8326219788,19.349591395654716
566272,0.832634818,0.8326221841,19.344436456501718
566272,0.8326350242,0.83262236,19.349591395654716
566272,0.8326347296,0.8326221107,19.344436456501718
566272,0.8326349506,0.8326221107,19.339281517639755
567296,0.8529563835,0.8529440365,19.313506827695527
567296,0.8529563983,0.8529442124,19.313506827695527
567296,0.8529563835,0.8529439192,19.308351890579797
567296,0.8529564572,0.8529440071,19.29804201722145
567296,0.8529565014,0.8529441098,19.29804201722145
568320,0.8732743696,0.8732621945,19.282577209366718
568320,0.8732744727,0.8732620332,19.256802535429596
568320,0.8732744727,0.8732619892,19.261957469634943
568320,0.87327462,0.8732622678,19.267112404131332
568320,0.8732743843,0.8732620625,19.282577209366718
569344,0.8935918107,0.8935796927,19.282577209366718
569344,0.8935918843,0.893579898,19.292887080978836
569344,0.8935920611,0.8935797367,19.292887080978836
569344,0.8935920611,0.8935796927,19.292887080978836
569344,0.8935919432,0.8935799273,19.282577209366718
570368,0.9139115791,0.9138992581,19.272267338918756
570368,0.9139113876,0.9138991262,19.287732145027256
570368,0.9139113582,0.9138991115,19.287732145027256
570368,0.9139115055,0.9138990968,19.277422273997217
570368,0.9139114465,0.9138991115,19.272267338918756
571392,0.934230832,0.9342186916,19.277422273997217
571392,0.9342307289,0.9342187795,19.267112404131332
571392,0.9342307142,0.9342188675,19.261957469634943
571392,0.9342307289,0.9342188528,19.261957469634943
571392,0.9342304048,0.9342187502,19.251647601515288
572416,0.9545487886,0.9545367323,19.272267338918756
572416,0.9545486413,0.9545368349,19.272267338918756
572416,0.9545487592,0.9545368056,19.256802535429596
572416,0.9545487002,0.9545367616,19.267112404131332
572416,0.9545487444,0.9545366736,19.272267338918756
573440,0.9748673345,0.97485555,19.277422273997217
573440,0.9748672313,0.9748555206,19.272267338918756
573440,0.9748672461,0.974855418,19.272267338918756
573440,0.9748673934,0.974855374,19.277422273997217
573440,0.974867305,0.9748555793,19.292887080978836
574464,0.9951875154,0.9951755698,19.29804201722145
574464,0.9951875448,0.9951756871,19.29804201722145
574464,0.9951874564,0.9951756871,19.303196953755105
574464,0.9951875154,0.995175907,19.292887080978836
574464,0.9951875154,0.9951756871,19.29804201722145
575488,1.015511173,1.015499401,19.287732145027256
575488,1.015511173,1.015499651,19.287732145027256
575488,1.015511114,1.015499533,19.272267338918756
575488,1.015511173,1.015499372,19.287732145027256
575488,1.01551107,1.015499343,19.292887080978836
576512,1.035829247,1.035817633,19.29804201722145
576512,1.035829277,1.035817809,19.287732145027256
576512,1.035829188,1.035817794,19.287732145027256
576512,1.035829056,1.035817647,19.282577209366718
576512,1.035828967,1.035817765,19.282577209366718
577536,1.05614685,1.056135424,19.272267338918756
577536,1.05614685,1.05613538,19.267112404131332
577536,1.056146924,1.056135571,19.261957469634943
577536,1.056146939,1.056135453,19.251647601515288
577536,1.056146983,1.056135673,19.246492667892017
578560,1.076466884,1.076455752,19.246492667892017
578560,1.076467061,1.076455723,19.251647601515288
578560,1.07646709,1.076455811,19.246492667892017
578560,1.076466987,1.076455561,19.241337734559785
578560,1.076467149,1.076455723,19.246492667892017
579584,1.09678758,1.096776197,19.251647601515288
579584,1.096787492,1.0967763,19.256802535429596
579584,1.096787551,1.096776182,19.251647601515288
579584,1.096787403,1.096776314,19.256802535429596
579584,1.096787448,1.096776329,19.246492667892017
580608,1.117106465,1.117095469,19.241337734559785
580608,1.11710648,1.117095469,19.241337734559785
580608,1.117106597,1.117095498,19.256802535429596
580608,1.117106583,1.117095572,19.236182801518588
580608,1.117106421,1.11709541,19.231027868768432
581632,1.137425762,1.137414565,19.246492667892017
581632,1.137425585,1.137414771,19.251647601515288
581632,1.137425703,1.137414668,19.241337734559785
581632,1.137425777,1.137414639,19.251647601515288
581632,1.137425895,1.137414727,19.246492667892017
582656,1.157745236,1.157734321,19.256802535429596
582656,1.157745324,1.157734263,19.251647601515288
582656,1.157745339,1.157734468,19.236182801518588
582656,1.157745236,1.157734483,19.251647601515288
582656,1.15774528,1.157734145,19.267112404131332
583680,1.178066772,1.178055925,19.282577209366718
583680,1.178066904,1.178056188,19.287732145027256
583680,1.178066669,1.178055895,19.272267338918756
583680,1.178067022,1.178055954,19.277422273997217
583680,1.178066713,1.178055851,19.261957469634943
584704,1.198384714,1.198374053,19.256802535429596
584704,1.198384729,1.198374068,19.277422273997217
584704,1.198384802,1.198374229,19.287732145027256
584704,1.198384802,1.198374126,19.287732145027256
584704,1.198384861,1.198374039,19.287732145027256
585728,1.218702523,1.21869161,19.282577209366718
585728,1.218702611,1.218691933,19.282577209366718
585728,1.218702567,1.218691874,19.29804201722145
585728,1.218702611,1.218691757,19.282577209366718
585728,1.218702538,1.218691801,19.277422273997217
586752,1.239022115,1.239011527,19.277422273997217
586752,1.239022115,1.239011557,19.267112404131332
586752,1.23902185,1.239011542,19.267112404131332
586752,1.239022056,1.239011733,19.287732145027256
586752,1.239022026,1.239011747,19.277422273997217
587776,1.25934125,1.259330887,19.267112404131332
587776,1.259341368,1.259331298,19.261957469634943
587776,1.259341692,1.259331298,19.256802535429596
587776,1.259341589,1.259331269,19.246492667892017
587776,1.259341574,1.259331166,19.241337734559785
588800,1.279659766,1.279649441,19.231027868768432
588800,1.279659825,1.279649647,19.236182801518588
588800,1.27965981,1.279649617,19.246492667892017
588800,1.279659678,1.279649837,19.220718004141236
588800,1.279659884,1.279649808,19.2000982783793
589824,1.299976044,1.299965884,19.21040814067819
589824,1.29997625,1.299966016,19.21040814067819
589824,1.299976161,1.299965987,19.194943347666413
589824,1.299976058,1.299966075,19.2000982783793
589824,1.299976044,1.29996584,19.18463348711375
590848,1.320296136,1.320286226,19.189788417244564
590848,1.320296195,1.3202863,19.194943347666413
590848,1.320296328,1.320286652,19.2000982783793
590848,1.320296475,1.320286241,19.189788417244564
590848,1.32029621,1.320286212,19.174323627725244
591872,1.340619513,1.34060931,19.18463348711375
591872,1.34061972,1.340609398,19.174323627725244
591872,1.340619587,1.340609442,19.174323627725244
591872,1.340619484,1.340609486,19.16401376950089
591872,1.340619425,1.340609472,19.18463348711375
592896,1.360937883,1.360927923,19.194943347666413
592896,1.360937588,1.360928069,19.2000982783793
592896,1.360937779,1.360927864,19.189788417244564
592896,1.360937706,1.360927923,19.194943347666413
592896,1.360937941,1.360928143,19.2000982783793
593920,1.381255412,1.381245568,19.220718004141236
593920,1.381255353,1.381245582,19.215563072264196
593920,1.381255559,1.381245509,19.220718004141236
593920,1.381255603,1.381245421,19.231027868768432
593920,1.381255471,1.381245524,19.241337734559785
594944,1.401575519,1.401565631,19.225872936309315
594944,1.401575387,1.401565895,19.231027868768432
594944,1.401575446,1.401565778,19.236182801518588
594944,1.401575519,1.401565851,19.215563072264196
594944,1.401575505,1.401566027,19.21040814067819
595968,1.421896142,1.421886399,19.225872936309315
595968,1.421896127,1.421886604,19.21040814067819
595968,1.421895877,1.421886458,19.189788417244564
595968,1.421896054,1.421886634,19.169168698467548
595968,1.421895995,1.421886619,19.16401376950089
596992,1.442215203,1.442205701,19.174323627725244
596992,1.442215027,1.442205701,19.174323627725244
596992,1.442215027,1.44220551,19.174323627725244
596992,1.442214953,1.44220573,19.189788417244564
596992,1.442214953,1.442205686,19.189788417244564
598016,1.462534353,1.462524592,19.205253209383226
598016,1.462534309,1.462524943,19.2000982783793
598016,1.462534353,1.462524973,19.18463348711375
598016,1.462534456,1.462524973,19.2000982783793
598016,1.462534235,1.462524929,19.189788417244564
599040,1.482853915,1.482844538,19.2000982783793
599040,1.482853753,1.482844831,19.2000982783793
599040,1.482853901,1.482844846,19.189788417244564
599040,1.482853901,1.482844641,19.169168698467548
599040,1.482853798,1.482844611,19.18463348711375
600064,1.50317529,1.503166112,19.169168698467548
600064,1.503175319,1.503166039,19.179478557273978
600064,1.503175378,1.503166068,19.179478557273978
600064,1.503175555,1.503166068,19.18463348711375
600064,1.503175201,1.503166083,19.194943347666413
601088,1.523493246,1.523484021,19.194943347666413
601088,1.523493438,1.523484358,19.194943347666413
601088,1.523493393,1.523484182,19.189788417244564
601088,1.523493452,1.523484167,19.179478557273978
601088,1.523493379,1.523484387,19.194943347666413
602112,1.543811247,1.543801929,19.205253209383226
602112,1.543810952,1.54380212,19.189788417244564
602112,1.543811011,1.543801973,19.189788417244564
602112,1.543811026,1.543802091,19.174323627725244
602112,1.543811055,1.543801871,19.169168698467548
603136,1.564130544,1.564121685,19.189788417244564
603136,1.564130573,1.564121671,19.194943347666413
603136,1.564130544,1.564121715,19.205253209383226
603136,1.564130677,1.564121554,19.2000982783793
603136,1.564130603,1.564121466,19.194943347666413
604160,1.584450224,1.584441353,19.18463348711375
604160,1.584450239,1.58444128,19.179478557273978
604160,1.58445015,1.584441441,19.18463348711375
604160,1.584450165,1.584441295,19.194943347666413
604160,1.584450283,1.584441456,19.179478557273978
605184,1.604768431,1.604759541,19.179478557273978
605184,1.604768623,1.604759717,19.189788417244564
605184,1.604768343,1.604759673,19.2000982783793
605184,1.604768549,1.604759599,19.194943347666413
605184,1.60476852,1.604759717,19.189788417244564
606208,1.625085636,1.62507701,19.2000982783793
606208,1.62508574,1.625076936,19.2000982783793
606208,1.625085725,1.625076995,19.215563072264196
606208,1.62508571,1.625076731,19.215563072264196
606208,1.625085666,1.625077024,19.194943347666413
607232,1.645405891,1.645397162,19.18463348711375
607232,1.645405847,1.645397367,19.179478557273978
607232,1.645405803,1.645397381,19.158858840825268
607232,1.645405906,1.645397381,19.174323627725244
607232,1.645406053,1.645397206,19.194943347666413
608256,1.665729548,1.665721081,19.2000982783793
608256,1.665729504,1.66572114,19.205253209383226
608256,1.665729578,1.665721257,19.194943347666413
608256,1.66572971,1.665721301,19.205253209383226
608256,1.665729622,1.66572133,19.2000982783793
609280,1.686047696,1.686039708,19.205253209383226
609280,1.686047947,1.6860394,19.225872936309315
609280,1.686047976,1.686039679,19.236182801518588
609280,1.686048006,1.686039723,19.236182801518588
609280,1.686047888,1.686039738,19.231027868768432
610304,1.706365845,1.70635772,19.231027868768432
610304,1.706365859,1.706357778,19.225872936309315
610304,1.706366007,1.706357793,19.231027868768432
610304,1.706365962,1.706357969,19.241337734559785
610304,1.706365859,1.706357998,19.246492667892017
611328,1.726686099,1.726678047,19.241337734559785
611328,1.726685996,1.726677886,19.251647601515288
611328,1.726686011,1.726677915,19.236182801518588
611328,1.726686217,1.726677974,19.236182801518588
611328,1.726685908,1.726677886,19.251647601515288
612352,1.747006987,1.746998771,19.241337734559785
612352,1.747006899,1.746998742,19.251647601515288
612352,1.74700684,1.746998888,19.246492667892017
612352,1.747006928,1.7469988,19.246492667892017
612352,1.747006943,1.746999093,19.246492667892017
613376,1.767325548,1.767317295,19.231027868768432
613376,1.767325607,1.767317501,19.220718004141236
613376,1.767325607,1.767317545,19.220718004141236
613376,1.767325533,1.767317545,19.220718004141236
613376,1.767325371,1.767317354,19.220718004141236
614400,1.787644344,1.787636436,19.220718004141236
614400,1.787644418,1.787636494,19.194943347666413
614400,1.787644285,1.787636553,19.194943347666413
614400,1.78764455,1.787636509,19.205253209383226
614400,1.787644255,1.787636568,19.2000982783793
615424,1.807964186,1.807956192,19.205253209383226
615424,1.807964451,1.807956118,19.189788417244564
615424,1.807964245,1.807956265,19.189788417244564
615424,1.807964392,1.807956529,19.179478557273978
615424,1.807964157,1.807956353,19.18463348711375
616448,1.828285899,1.828278059,19.179478557273978
616448,1.828285737,1.828278191,19.174323627725244
616448,1.828285796,1.828278029,19.189788417244564
616448,1.82828581,1.828278132,19.18463348711375
616448,1.828285972,1.828278,19.189788417244564
617472,1.84860362,1.848596129,19.189788417244564
617472,1.848603797,1.848596231,19.18463348711375
617472,1.848603767,1.848596363,19.18463348711375
617472,1.848603708,1.848596378,19.18463348711375
617472,1.848603826,1.848596466,19.179478557273978
618496,1.868921238,1.868913862,19.18463348711375
618496,1.868921223,1.868913832,19.174323627725244
618496,1.868921105,1.868913862,19.194943347666413
618496,1.868921149,1.868913788,19.194943347666413
618496,1.868921179,1.868913949,19.18463348711375
619520,1.889240873,1.889233339,19.18463348711375
619520,1.889240918,1.8892335,19.174323627725244
619520,1.889240888,1.889233559,19.18463348711375
619520,1.889240932,1.889233632,19.179478557273978
619520,1.889240726,1.889233544,19.18463348711375
620544,1.909560185,1.909552934,19.158858840825268
620544,1.909560288,1.909552728,19.158858840825268
620544,1.909560097,1.909553022,19.153703912440687
620544,1.909560171,1.909552904,19.14339405654464
620544,1.909560067,1.909552684,19.153703912440687
621568,1.929878333,1.929870813,19.148548984347144
621568,1.929878216,1.929871165,19.138239129033174
621568,1.929878142,1.929870945,19.14339405654464
621568,1.929878127,1.929870872,19.138239129033174
621568,1.929878186,1.92987096,19.153703912440687
622592,1.950192622,1.950185438,19.179478557273978
622592,1.950192445,1.950185497,19.174323627725244
622592,1.95019246,1.950185497,19.179478557273978
622592,1.950192534,1.950185379,19.179478557273978
622592,1.950192386,1.950185614,19.174323627725244
623616,1.970512832,1.970505766,19.169168698467548
623616,1.970512832,1.970505722,19.179478557273978
623616,1.9705127,1.970505839,19.16401376950089
623616,1.970512774,1.970505766,19.174323627725244
623616,1.970512744,1.970505707,19.169168698467548
624640,1.990836357,1.990829289,19.174323627725244
624640,1.990836475,1.99082926,19.158858840825268
624640,1.990836681,1.990829656,19.153703912440687
624640,1.990836475,1.990829377,19.138239129033174
624640,1.990836372,1.990829392,19.138239129033174
625664,2.011154844,2.011147946,19.148548984347144
625664,2.011154874,2.011148327,19.153703912440687
625664,2.011155065,2.011148166,19.16401376950089
625664,2.011154829,2.011148063,19.16401376950089
625664,2.01115508,2.011148107,19.16401376950089
626688,2.031472565,2.031465972,19.158858840825268
626688,2.031472712,2.031465855,19.148548984347144
626688,2.03147255,2.031465928,19.148548984347144
626688,2.031472418,2.03146603,19.16401376950089
626688,2.031472521,2.031465869,19.16401376950089
627712,2.051792702,2.051786021,19.174323627725244
627712,2.051792643,2.051786212,19.194943347666413
627712,2.051792982,2.051785977,19.18463348711375
627712,2.051792775,2.051786065,19.18463348711375
627712,2.051792864,2.051786182,19.179478557273978
628736,2.072113369,2.072106495,19.179478557273978
628736,2.07211359,2.072106891,19.189788417244564
628736,2.072113398,2.072106847,19.194943347666413
628736,2.072113413,2.072106877,19.2000982783793
628736,2.072113619,2.072106979,19.215563072264196
629760,2.092432357,2.092425826,19.21040814067819
629760,2.092432312,2.092425987,19.189788417244564
629760,2.092432386,2.092425855,19.189788417244564
629760,2.092432268,2.092425899,19.21040814067819
629760,2.092432136,2.092425899,19.215563072264196
630784,2.112751271,2.11274482,19.21040814067819
630784,2.112751123,2.112744805,19.189788417244564
630784,2.112751256,2.11274479,19.194943347666413
630784,2.112751138,2.112744805,19.16401376950089
630784,2.112751153,2.112744805,19.169168698467548
631808,2.133071172,2.133064898,19.127929274883353
631808,2.133071172,2.133064752,19.133084201812743
631808,2.133070789,2.133064796,19.127929274883353
631808,2.133071127,2.133064488,19.133084201812743
631808,2.133071127,2.133064766,19.127929274883353
632832,2.153392413,2.153386384,19.133084201812743
632832,2.15339256,2.153386296,19.133084201812743
632832,2.153392546,2.153386355,19.148548984347144
632832,2.153392398,2.15338634,19.122774348245002
632832,2.153392501,2.153386648,19.133084201812743
633856,2.173710488,2.17370441,19.158858840825268
633856,2.173710281,2.173704586,19.169168698467548
633856,2.173710473,2.17370441,19.158858840825268
633856,2.173710429,2.173704484,19.158858840825268
633856,2.173710443,2.173704572,19.133084201812743
634880,2.194028105,2.194022114,19.133084201812743
634880,2.194028002,2.194022202,19.133084201812743
634880,2.19402784,2.194022158,19.122774348245002
634880,2.194028002,2.194022202,19.112464495841415
634880,2.194028091,2.194022202,19.112464495841415
635904,2.214347668,2.214342016,19.11761942189769
635904,2.214347741,2.214342002,19.112464495841415
635904,2.214347579,2.214341826,19.112464495841415
635904,2.214347741,2.214342075,19.102154644601978
635904,2.214347785,2.214341899,19.112464495841415
636928,2.234667097,2.234661201,19.096999719418818
636928,2.234667156,2.234661127,19.107309570076175
636928,2.234666921,2.234661245,19.107309570076175
636928,2.234667009,2.234661113,19.102154644601978
636928,2.234667215,2.234661333,19.112464495841415
637952,2.25498554,2.254979681,19.11761942189769
637952,2.254985304,2.254979534,19.112464495841415
637952,2.254985186,2.254979901,19.107309570076175
637952,2.254985054,2.254979857,19.112464495841415
637952,2.254985216,2.254979872,19.138239129033174
638976,2.275302775,2.275297399,19.16401376950089
638976,2.275302863,2.275297385,19.153703912440687
638976,2.275302922,2.27529737,19.174323627725244
638976,2.275302613,2.275297223,19.16401376950089
638976,2.275302804,2.275297414,19.174323627725244
640000,2.295623501,2.295617947,19.18463348711375
640000,2.295623515,2.295618211,19.174323627725244
640000,2.295623236,2.295617932,19.189788417244564
640000,2.295623324,2.29561805,19.2000982783793
640000,2.295623309,2.295618064,19.205253209383226
641024,2.315947526,2.315942424,19.21040814067819
641024,2.315947688,2.315942409,19.215563072264196
641024,2.315947512,2.315942585,19.21040814067819
641024,2.315947423,2.315942526,19.225872936309315
641024,2.315947497,2.315942365,19.220718004141236
642048,2.336265969,2.336261095,19.231027868768432
642048,2.336265954,2.336260963,19.246492667892017
642048,2.336265778,2.336260919,19.267112404131332
642048,2.336265748,2.336261139,19.267112404131332
642048,2.336265645,2.33626108,19.282577209366718
643072,2.356583852,2.356578857,19.29804201722145
643072,2.356583749,2.356578901,19.303196953755105
643072,2.35658369,2.356578945,19.308351890579797
643072,2.356583955,2.356579223,19.303196953755105
643072,2.356583867,2.356579282,19.323816702800105
644096,2.376903827,2.376899712,19.313506827695527
644096,2.3769039,2.376899492,19.29804201722145
644096,2.376903944,2.376899771,19.313506827695527
644096,2.376903797,2.37689961,19.308351890579797
644096,2.37690393,2.37689958,19.3186617651023
645120,2.397224759,2.397220597,19.323816702800105
645120,2.397224862,2.397220553,19.313506827695527
645120,2.397224877,2.397220436,19.313506827695527
645120,2.397225024,2.3972207,19.308351890579797
645120,2.397224965,2.397220802,19.303196953755105
646144,2.417543747,2.417539327,19.3186617651023
646144,2.417543761,2.417539386,19.323816702800105
646144,2.417543732,2.417539473,19.323816702800105
646144,2.417543717,2.417539429,19.323816702800105
646144,2.417543702,2.417539254,19.323816702800105
647168,2.437862646,2.437858408,19.32897164078895
647168,2.437862646,2.437858526,19.339281517639755
647168,2.437862528,2.437858628,19.344436456501718
647168,2.437862204,2.437858379,19.344436456501718
647168,2.437862661,2.437858438,19.370211155177095
648192,2.458182179,2.45817834,19.375366095785285
648192,2.458182385,2.458178296,19.380521036684513
648192,2.458182488,2.458178443,19.390830919356084
648192,2.458182179,2.45817815,19.390830919356084
648192,2.458182385,2.458178546,19.40114080319181
649216,2.478504584,2.478500735,19.416605631128185
649216,2.47850451,2.478500852,19.421760574355723
649216,2.478504481,2.478500721,19.416605631128185
649216,2.478504495,2.478500735,19.421760574355723
649216,2.478504569,2.478500721,19.432070461683907
650240,2.498822261,2.4988186,19.426915517874296
650240,2.498822437,2.498818424,19.437225405784556
650240,2.498822187,2.498818659,19.442380350176244
650240,2.498822393,2.498818644,19.442380350176244
650240,2.498822246,2.49881882,19.442380350176244
651264,2.519140202,2.519136743,19.447535294858973
651264,2.519140158,2.519136831,19.447535294858973
651264,2.519140291,2.519136934,19.452690239832737
651264,2.519140085,2.519136582,19.452690239832737
651264,2.519139982,2.519136905,19.452690239832737
652288,2.539459558,2.539456279,19.46300013065338
652288,2.539459455,2.539455928,19.48361991578713
652288,2.539459205,2.539456059,19.48361991578713
652288,2.539459146,2.539455972,19.493929810100234
652288,2.539459338,2.539456118,19.478464969067137
653312,2.559778576,2.559775302,19.493929810100234
653312,2.559778605,2.559775288,19.514549602218903
653312,2.559778679,2.559775317,19.504239705577493
653312,2.559778723,2.559775332,19.499084757693346
653312,2.559778414,2.559775009,19.499084757693346
654336,2.580096606,2.580093182,19.499084757693346
654336,2.580096459,2.580093563,19.52485950002447
654336,2.580096282,2.580093167,19.52485950002447
654336,2.580096488,2.580093343,19.52485950002447
654336,2.580096444,2.58009349,19.514549602218903
655360,2.600411263,2.600408642,19.52485950002447
655360,2.600411351,2.600408686,19.530014449363808
655360,2.600411425,2.600408701,19.530014449363808
655360,2.600411602,2.600408584,19.530014449363808
655360,2.600411219,2.600408716,19.5403243489156
656384,2.620731974,2.620729395,19.545479299128054
656384,2.620732018,2.620729527,19.55063424963155
656384,2.620732121,2.620729322,19.55063424963155
656384,2.620732092,2.620729454,19.545479299128054
656384,2.620731901,2.620729322,19.56094415151165
657408,2.641057031,2.641054722,19.55578920042608
657408,2.641057104,2.641054517,19.56094415151165
657408,2.641057001,2.641054737,19.55578920042608
657408,2.641057252,2.641054913,19.55578920042608
657408,2.641057031,2.641054575,19.56094415151165
658432,2.661375179,2.661372602,19.56094415151165
658432,2.661375135,2.661372792,19.56094415151165
658432,2.661375061,2.661372792,19.566099102888256
658432,2.661375091,2.661372865,19.55578920042608
658432,2.66137487,2.661372689,19.5403243489156
659456,2.68169343,2.68169161,19.504239705577493
659456,2.68169346,2.681691214,19.499084757693346
659456,2.681693445,2.681691375,19.47331002263818
659456,2.681693548,2.681691361,19.447535294858973
659456,2.681693474,2.681691214,19.442380350176244
660480,2.702013567,2.702011351,19.421760574355723
660480,2.70201339,2.702011234,19.40629574554623
660480,2.70201367,2.702011454,19.40629574554623
660480,2.702013523,2.702011336,19.380521036684513
660480,2.70201367,2.702011278,19.370211155177095
661504,2.722335103,2.722332822,19.36505621485994
661504,2.722334676,2.72233269,19.370211155177095
661504,2.722335118,2.722332734,19.354746335098753
661504,2.722334897,2.722332441,19.36505621485994
661504,2.722334985,2.722332602,19.370211155177095
662528,2.742653472,2.742650966,19.36505621485994
662528,2.742653222,2.742651142,19.359901274833828
662528,2.742653457,2.742651098,19.349591395654716
662528,2.742653443,2.742651142,19.359901274833828
662528,2.742653398,2.742650892,19.349591395654716
663552,2.7629719,2.762969534,19.375366095785285
663552,2.762971826,2.762969505,19.36505621485994
663552,2.762971797,2.762969388,19.375366095785285
663552,2.762971458,2.762969212,19.380521036684513
663552,2.762971414,2.762969168,19.39598586112843
664576,2.783291506,2.783289085,19.41145068819169
664576,2.783290991,2.783289202,19.41145068819169
664576,2.783290991,2.783289188,19.40629574554623
664576,2.783290991,2.783289158,19.426915517874296
664576,2.783291123,2.78328907,19.421760574355723
665600,2.803613779,2.803611993,19.40629574554623
665600,2.803613676,2.803611949,19.40114080319181
665600,2.803613823,2.803612066,19.390830919356084
665600,2.803613809,2.803612139,19.38567597787478
665600,2.803613676,2.803611949,19.390830919356084
666624,2.823931529,2.823929755,19.375366095785285
666624,2.823931426,2.823929564,19.375366095785285
666624,2.823931544,2.823929608,19.375366095785285
666624,2.823931588,2.823929491,19.359901274833828
666624,2.823931618,2.823929652,19.36505621485994
667648,2.844248838,2.844247239,19.344436456501718
667648,2.844248926,2.844247356,19.339281517639755
667648,2.84424872,2.844247092,19.339281517639755
667648,2.844248794,2.844246857,19.323816702800105
667648,2.844248897,2.844246887,19.3186617651023
668672,2.864568282,2.864566364,19.339281517639755
668672,2.864568253,2.864566496,19.349591395654716
668672,2.864568047,2.864566496,19.339281517639755
