time,34420a_volt
1710772274.340999,4.5e-08
1710772278.313404,8e-09
1710772282.2858171,2.1e-08
1710772286.2583191,1.2e-08
1710772290.2308495,1.1e-08
1710772294.2032833,1.8e-08
1710772298.1756985,2.7e-08
1710772302.148379,-6e-09
1710772306.1208475,4.1e-08
1710772310.0933323,6e-09
1710772314.0657756,-6e-09
1710772318.0384316,2.7e-08
1710772322.0109808,0.0
1710772325.9834564,1.8e-08
1710772329.9560244,3.1e-08
1710772333.9286458,1.2e-08
1710772337.9011326,3.8e-08
1710772341.8734407,0.0
1710772345.845994,3e-09
1710772349.818481,2.8e-08
1710772353.7911112,3.7e-08
1710772357.7636764,-5e-09
1710772361.736183,1.2e-08
1710772365.7087858,-2.4e-08
1710772369.681423,1.2e-08
1710772373.6538947,4.8e-08
1710772377.626366,2.8e-08
1710772381.598974,5e-09
1710772385.571515,-1.5e-08
1710772389.5439997,1.5e-08
1710772393.5165167,3.1e-08
1710772397.4890301,3e-09
1710772401.4614496,3.1e-08
1710772405.4338768,-1.8e-08
1710772409.4062912,1.6e-08
1710772413.3787284,1.6e-08
1710772417.3512619,1.5e-08
1710772421.3238668,0.0
1710772425.2964056,-3.6e-08
1710772429.2687883,-2.1e-08
1710772433.2412665,-1.8e-08
1710772437.213874,2e-09
1710772441.1864023,8e-09
1710772445.158851,2e-09
1710772449.1313958,1.6e-08
1710772453.103962,-8e-09
1710772457.076494,2.2e-08
1710772461.0489933,-1.1e-08
1710772465.021508,2.1e-08
1710772468.9940069,-3e-09
1710772472.966453,8e-09
1710772476.9389935,2.8e-08
1710772480.9114916,-3e-09
1710772484.8840747,3e-09
1710772488.8565874,-2e-08
1710772492.8291135,-3e-09
1710772496.801556,-3.8e-08
1710772500.7741404,1.5e-08
1710772504.7465963,2.8e-08
1710772508.7190819,-1.2e-08
1710772512.691607,2e-09
1710772516.6641996,1.5e-08
1710772520.636782,4e-08
1710772524.6091847,9e-09
1710772528.58161,3.1e-08
1710772532.5541735,1.2e-08
1710772536.5267162,9e-09
1710772540.4993818,5.1e-08
1710772544.4720125,4.8e-08
